cropid,cropname,primary(1)_secondary(2)_feed(3),Edible_(1 yes)_(0isno)_(2isnonnutritinoal),ProductionL,TradeL,FBS ID,FBS name,group,kcal/ton,Protein(g/ton),Fat(g/ton),Group,Groupnum
27,"Rice, paddy",1,1,1,1,2805,Rice (Milled Equivalent),Cereals,2800000,60000,14000,1 - CEREALS AND CEREAL PRODUCTS,1

