"","AFG","ALB","DZA","AGO","ARG","ARM","AUS","AUT","AZE","BHR","BGD","BLR","BEL","BEN","BTN","BOL","BIH","BWA","BRA","BGR","BFA","BDI","KHM","CMR","CAN","CPV","CAF","TCD","CHL","CHN","COL","COM","COG","CRI","CIV","HRV","CUB","CYP","CZE","PRK","COD","DNK","DJI","DOM","ECU","EGY","SLV","GNQ","ERI","EST","ETH","FJI","FIN","FRA","GAB","GMB","GEO","DEU","GHA","GRC","GTM","GIN","GNB","GUY","HTI","HND","HUN","IND","IDN","IRN","IRQ","IRL","ISR","ITA","JAM","JPN","JOR","KAZ","KEN","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LTU","LUX","MDG","MWI","MYS","MLI","MRT","MUS","MEX","MNG","MNE","MAR","MOZ","MMR","NAM","NPL","NLD","NZL","NIC","NER","NGA","NOR","PSE","OMN","PAK","PAN","PNG","PRY","PER","PHL","POL","PRT","QAT","KOR","MDA","ROU","RUS","RWA","SAU","SEN","SRB","SRB","SLE","SGP","SVK","SVN","SLB","SOM","ZAF","ESP","LKA","SDN","SUR","SWZ","SWE","CHE","SYR","TJK","THA","MKD","TLS","TGO","TTO","TUN","TUR","TKM","UGA","UKR","ARE","GBR","TZA","USA","URY","UZB","VEN","VNM","YEM","ZMB","ZWE"
"ITA",712513333.333333,100229673333.333,305149086666.667,332453390000,4811593333.33333,4573853333.33333,82633640000,279366800000,1372233333.33333,4905840000,1574280000,2032086666.66667,334498283333.333,24128516666.6667,81690000,267370000,18770623333.3333,7380000,45557263333.3333,5442930000,28927673333.3333,3611340000,3796830000,9283196666.66667,101762803333.333,4403500000,9749446666.66667,17366786666.6667,3372923333.33333,64748803333.3333,3095873333.33333,300960000,8834713333.33333,2860996666.66667,1077910000,111653306666.667,710052156666.667,30229270000,182331250000,348750000,16554476666.6667,178263516666.667,10754913333.3333,6046043333.33333,4159926666.66667,88259773333.3333,1107820000,495496666.666667,5250756666.66667,4126343333.33333,17359330000,2446666.66666667,69703093333.3333,1685020846666.67,4903570000,1232056666.66667,14007323333.3333,2059523290000,39249870000,172627746666.667,1934516666.66667,6629016666.66667,1158236666.66667,276886666.666667,840070000,4968116666.66667,164611453333.333,5489030000,1417866666.66667,6901996666.66667,1557746666.66667,42329213333.3333,160611700000,0,436903333.333333,297395576666.667,32446803333.3333,1566246666.66667,12379443333.3333,12206353333.3333,9840000,2382080000,17897816666.6667,71271403333.3333,0,3386666666.66667,693418260000,11385110000,16082006666.6667,603730000,40290000,8835860000,25675640000,26657316666.6667,2116596666.66667,26834590000,518896666.666667,6818810000,18426236666.6667,937100000,15950000,374926666.666667,569056666.666667,380654743333.333,5112110000,912203333.333333,14698383333.3333,8365373333.33333,43688850000,252440000,2392650000,1555266666.66667,1958213333.33333,0,139486666.666667,5120553333.33333,5041536666.66667,191222070000,50102096666.6667,2995720000,38626746666.6667,485286666.666667,16740353333.3333,92519530000,1996763333.33333,43604766666.6667,3165716666.66667,9357703333.33333,36418360000,6454276666.66667,11840663333.3333,86183640000,92104903333.3333,0,16825953333.3333,46794966666.6667,380404993333.333,10601953333.3333,57152890000,302060000,1223333.33333333,181309063333.333,228717003333.333,26232270000,282240000,7424036666.66667,5885496666.66667,700200000,37142433333.3333,1200973333.33333,29589853333.3333,148786560000,38470000,8538976666.66667,22048283333.3333,27018093333.3333,997451490000,3394526666.66667,621270526666.667,928403333.333333,968436666.666667,10164616666.6667,2265213333.33333,34076973333.3333,352130000,291160000
"JAM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1196596666.66667,0,0,0,0,13170000,0,0,0,0,0,0,5153333.33333333,0,0,0,0,0,0,1256666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,3770000,0,0,0,0,0,488023333.333333,148883333.333333,0,0,4920000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55293333.3333333,0,0,0,0,0,0,0,68123333.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118716666.666667,0,0,0,0,0,0,0,0,25100000,0,0,0,0,0,0,0,0,0,5825326666.66667,0,0,0,0,0,0,1213950000,0,6038246666.66667,0,0,0,0,0,0,0
"JPN",0,0,0,0,2053333.33333333,0,1523196666.66667,8170000,0,214293333.333333,4.77e+09,0,223503333.333333,9585600000,0,0,0,0,486886666.666667,0,3177600000,0,7978800000,0,3387676666.66667,4.428e+09,0,0,1223333.33333333,799944936666.667,0,0,7892400000,0,0,0,2446666.66666667,6183333.33333333,0,51070000,0,25430000,116983333.333333,0,0,0,0,0,0,4960000,0,1230000,6116666.66666667,358800000,0,0,0,742353333.333333,19650000,100343333.333333,0,11320800000,0,0,0,0,0,31350000,12401886666.6667,0,6743333.33333333,0,52470000,372580000,0,0,0,0,0,116756666.666667,0,6004800000,0,57270000,0,0,0,0,0,13885200000,0,7980733333.33333,0,6087600000,0,14873333.3333333,4993333.33333333,0,0,4779600000,3690000,0,6650400000,2685943333.33333,452896666.666667,0,730800000,1200000,6e+06,0,145246666.666667,791173333.333333,11900000,0,0,1200000,3612820000,0,0,0,6408296666.66667,0,0,242103333.333333,0,2971846666.66667,0,0,0,0,122872250000,0,0,0,0,4926666.66666667,1429846666.66667,3337200000,0,0,0,135303333.333333,107430000,0,0,61749483333.3333,0,0,0,0,0,0,0,0,9986666.66666667,380646666.666667,2412663333.33333,3705600000,46168810000,0,0,0,137184026666.667,0,0,0
"JOR",6066666.66666667,0,658450000,0,0,0,0,0,0,21716666.6666667,0,0,27510000,0,0,0,0,0,0,0,0,0,0,0,31773333.3333333,0,0,0,0,71310000,0,0,0,0,0,0,0,0,0,0,0,0,93036666.6666667,0,0,608186666.666667,0,0,0,0,0,0,0,0,0,0,0,20380000,0,0,0,0,0,0,0,0,0,0,0,0,44606723333.3333,0,19653333.3333333,0,0,0,0,0,0,193236666.666667,0,0,0,7605466666.66667,0,0,645493333.333333,0,0,0,0,0,0,0,0,0,0,0,17220000,0,0,0,0,11310000,6483333.33333333,0,0,0,0,6752443333.33333,361473333.333333,0,0,0,0,0,0,0,0,65626666.6666667,0,0,26340000,0,0,3841190000,0,0,0,0,0,0,0,0,12300000,43856666.6666667,0,0,481270000,0,0,0,0,4337616666.66667,0,0,0,0,0,0,11040000,51260000,0,0,0,311143333.333333,0,0,175113333.333333,0,0,0,0,13923943333.3333,0,0
"KAZ",452024980000,0,0,0,0,146546666.666667,0,0,1114452396666.67,0,0,226666733333.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472413333.333333,0,0,0,0,0,0,0,6.68e+09,0,0,0,0,0,0,0,57378973333.3333,0,0,0,16088780000,0,0,28142840000,0,0,0,275067300000,14883443333.3333,0,187227040000,0,0,0,0,0,0,0,363006786666.667,14160486666.6667,334409520000,0,0,19870986666.6667,269844880000,0,0,68986666666.6667,0,117826293333.333,0,609908046666.667,0,29551206666.6667,28418093333.3333,0,0,22297840000,1113333333.33333,0,0,0,0,0,0,0,0,232861176666.667,0,11133333333.3333,4658186666.66667,0,0,0,0,0,0,0,0,120635233333.333,0,0,0,0,0,0,0,0,42375693333.3333,0,0,0,65336993333.3333,15790406666.6667,4226761656666.67,0,1.13295e+11,0,0,0,0,0,0,0,0,0,0,72720706666.6667,0,0,0,0,6275860000,0,13357466666.6667,1789282063333.33,0,0,0,0,0,0,721366520000,25972636666.6667,0,394010570000,3941200000,0,0,10603386666.6667,0,1536755390000,0,0,195256400000,0,0
"KEN",0,0,0,8796666.66666667,8796666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,5933333.33333333,0,0,1653803333.33333,0,2373333.33333333,1256666.66666667,0,0,2460000,0,0,0,0,0,0,0,0,0,31116666.6666667,0,0,757256666.666667,0,1143333.33333333,0,0,250500000,0,0,432106666.666667,0,2486666.66666667,0,0,1213333.33333333,0,0,0,0,0,15080000,0,0,0,0,0,0,0,0,0,0,0,0,0,72030000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318933333.333333,7340000,0,0,0,1256666.66666667,0,0,0,0,12266666.6666667,0,0,0,98020000,0,1296666.66666667,111843333.333333,0,0,0,5186666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,921403333.333333,12133333.3333333,0,0,0,1230000,0,0,0,0,11436570000,57813333.3333333,0,0,20428200000,830000,0,0,12566666.6666667,0,0,0,0,0,0,0,0,0,0,42848880000,155866666.666667,1369263333.33333,1650783333.33333,30653743333.3333,9710000,0,0,0,0,0,0,50800000
"KWT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KGZ",24266666.6666667,0,0,0,0,0,0,0,3600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48726666.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14760000,0,0,0,0,0,0,0,0,0,2460000,0,24266666.6666667,0,0,0,0,0,0,0,759403333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114603333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2423580000,0,0,134886666.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3680676666.66667,0,0,0,0,0,0,4920000,20853333.3333333,0,0,28290000,0,0,25200000,0,987806666.666667,0,0,0,0,0
"LAO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LVA",0,0,0,0,0,0,830000,2490000,1079466666.66667,0,0,40387570000,0,0,0,0,0,0,0,0,0,0,0,0,13190000,0,0,0,0,0,0,0,0,0,0,0,0,1230000,0,0,0,106571366666.667,0,0,0,0,0,0,0,116047823333.333,0,0,24800890000,14060200000,0,5860000,0,170319440000,14440000,0,0,0,0,0,0,0,32083333.3333333,0,0,0,0,228156666.666667,120590000,8159106666.66667,0,0,0,787526666.666667,0,0,0,0,0,0,0,6916666.66666667,0,169025733333.333,0,0,0,0,0,0,0,0,0,0,9491166666.66667,0,0,0,0,32143993333.3333,0,0,0,0,9666076666.66667,0,0,0,830000,0,0,0,0,11070000,32700220000,0,0,0,0,15011286666.6667,0,0,0,0,0,0,0,0,0,0,0,0,143647396666.667,0,0,0,0,10632206666.6667,0,0,404800000,0,0,0,0,0,27030333333.3333,16856666.6666667,269866666.666667,0,6951123333.33333,0,114863333.333333,0,870440000,0,621610000,0,0,0,0,0
"LBN",0,0,6934716666.66667,45636666.6666667,25933333.3333333,0,593203333.333333,24790000,0,287923333.333333,0,0,24463333.3333333,46670000,0,0,0,0,186080000,33583333.3333333,18646666.6666667,0,0,5036666.66666667,847083333.333333,0,83223333.3333333,0,7530000,13846666.6666667,15560000,0,111320000,0,253100000,0,0,17020000,11163333.3333333,0,18583333.3333333,107683333.333333,0,1296666.66666667,0,652926666.666667,0,62263333.3333333,0,0,9170000,0,0,198563333.333333,21913333.3333333,41063333.3333333,0,532503333.333333,83200000,59293333.3333333,0,72666666.6666667,0,0,0,0,13200000,188733333.333333,70110000,49040000,26005060000,14986666.6666667,0,36600000,0,0,9101223333.33333,0,0,694060000,0,0,0,0,0,129153333.333333,29756666.6666667,0,0,0,0,388680000,26193333.3333333,4906666.66666667,0,1296666.66666667,0,0,60640000,9556666.66666667,0,0,0,1047253333.33333,2593333.33333333,0,24660000,166943333.333333,24370000,0,2193320000,0,17703333.3333333,0,17273333.3333333,0,227550000,0,0,261413333.333333,0,0,55270000,7780000,0,6851253333.33333,64143333.3333333,0,0,54596666.6666667,0,0,0,0,0,54373333.3333333,145386666.666667,0,69280000,0,0,303286666.666667,58103333.3333333,13458533333.3333,0,0,0,0,24900000,6483333.33333333,3890000,5.736e+09,0,0,1213333.33333333,1159946666.66667,332020000,0,770393333.333333,0,0,84073333.3333333,0,895570000,21506666.6666667,3746666.66666667
"LSO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LBR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LBY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LTU",0,0,95506666.6666667,144516666.666667,0,0,24573333.3333333,350890000,131686666.666667,0,0,528409866666.667,98350000,0,0,0,0,0,0,54786666.6666667,1776926666.66667,0,0,1294366666.66667,188626666.666667,0,0,0,0,32280000,0,96763333.3333333,507693333.333333,0,777876666.666667,5080000,0,51550000,298100000,0,394593333.333333,91774906666.6667,0,0,0,0,0,0,0,143292596666.667,0,0,6277773333.33333,22469636666.6667,341813333.333333,1443293333.33333,58690000,61190876666.6667,0,207626666.666667,0,1770643333.33333,98020000,0,0,0,37766666.6666667,0,0,0,0,1617630000,34230633333.3333,29603200000,0,0,63916640000,5692806666.66667,0,0,0,0,254170300000,346840000,0,830000,47753333.3333333,0,0,0,0,0,2079783333.33333,289033333.333333,0,0,0,0,40465360000,39184880000,0,0,0,397921813333.333,0,0,223686666.666667,0,5577813333.33333,0,0,47753333.3333333,47753333.3333333,0,0,0,0,17107576666.6667,90277080000,0,48533333.3333333,6385990000,22140000,118623476666.667,0,139759826666.667,355636666.666667,0,0,0,0,45320000,0,0,0,17920000,719043613333.333,0,0,95506666.6666667,0,7196996666.66667,1230000,0,579323333.333333,0,0,0,50266666.6666667,409673333.333333,0,48983333.3333333,0,0,19571420000,9920000,8940553333.33333,5499866666.66667,4070270000,0,791700000,433550000,0,0,0,0
"LUX",0,0,0,0,0,0,0,1136750000,0,0,0,0,127171620000,0,0,0,0,0,0,2226666.66666667,0,0,0,0,0,0,0,0,0,5683333.33333333,0,0,0,0,0,0,0,0,0,0,0,8161426666.66667,0,0,0,0,0,0,0,0,0,0,180246666.666667,33573173333.3333,0,0,0,43635806666.6667,1230000,0,0,0,0,0,0,0,0,0,0,0,0,50740000,0,255556666.666667,0,9930000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92083360000,0,0,0,4920000,444450000,0,0,0,0,0,0,0,0,29556666.6666667,44180000,0,0,0,0,830000,0,0,0,0,0,0,0,0,0,0,0,0,275696666.666667,0,0,0,0,16993333.3333333,3756666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,38120000,0,830000,0,0,0,0,0,0,0
"MDG",0,0,0,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1125620000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1165430000,3690000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400000,0,0,0,0,6150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313783333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1230000,0,0,0,0,0,2400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600000,0,0,0,0,0,0,0
"MWI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MYS",23876666.6666667,0,166156666.666667,29868573333.3333,18450000,0,10523216666.6667,0,0,2868133333.33333,7160186666.66667,0,305060000,8679543333.33333,73800000,0,0,0,17623333.3333333,11070000,0,0,9130013333.33333,3282353333.33333,3285440000,31416666.6666667,0,0,6150000,89072430000,0,199730000,2818703333.33333,0,2050773333.33333,0,871886666.666667,0,60780000,27803333.3333333,273953333.333333,0,1325326666.66667,73570000,0,141560000,0,324220000,0,0,0,526930000,933570000,1198416666.66667,1905980000,6210526666.66667,0,237076666.666667,32068816666.6667,165513333.333333,28290000,5432276666.66667,120640000,143520000,28233333.3333333,31416666.6666667,0,5040730000,151519920000,190396666.666667,363543333.333333,68160000,0,163050000,52166666.6666667,22175636666.6667,508503333.333333,0,48436666.6666667,2239383333.33333,0,0,73800000,2472220000,0,1421136666.66667,2147410000,0,0,119026666.666667,113100000,0,94250000,30160000,7611093333.33333,70973333.3333333,577086666.666667,0,0,2650310000,5627483333.33333,2058283333.33333,47160000,467760000,2589506666.66667,0,678670000,66420000,4920000,32750000,5262850000,1403533333.33333,193353333.333333,1066816666.66667,1230000,24966666.6666667,41186110000,0,56016666.6666667,1248800000,6175623333.33333,0,0,398653333.333333,0,17760480000,474636666.666667,0,0,1182306666.66667,266610313333.333,0,0,163826666.666667,221200000,0,247266666.666667,2901413333.33333,210620000,621916666.666667,0,41553333.3333333,1256666.66666667,23370000,0,110985693333.333,0,0,12056390000,1256353333.33333,18086666.6666667,15990000,170906666.666667,148933333.333333,17173333.3333333,16686776666.6667,8586543333.33333,0,14647023333.3333,24600000,0,0,26288193333.3333,9457443333.33333,0,0
"MLI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20496976666.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,14801750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3270030000,47466666.6666667,0,0,0,246880000,0,0,6730280000,0,0,0,0,0,25830000,0,0,0,1210170000,0,213760000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22809420000,0,0,0,0,0,0,0,0,0,66733333.3333333,0,0,32193650000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12525990000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4e+08,0,0,1090000,0,0,0,0,0,0,0,0,0,59436666.6666667,0,0,0,0,0,0,0
"MRT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MUS",0,0,0,0,0,0,2460000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1271573333.33333,0,0,0,0,0,0,0,6944430000,0,8058570000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28658973333.3333,0,0,0,50430000,0,0,0,0,0,0,0,0,0,572663333.333333,0,0,0,0,0,79943333.3333333,0,0,0,0,309173333.333333,0,0,0,0,0,0,0,0,0,0,42843733333.3333,373706666.666667,15550000,20853333.3333333,0,0,0,0,0,0,18910000,0,0,0,0,0,0,0,0,0,0,0,56400000,0,0,0,0,0,0,0,0,0,0,0,0,26693333.3333333,0,0,0,0,0,1230000,0,0,0,0,954653333.333333,0,3640000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19206666.6666667,0,0,29446666.6666667,7340000,0,0,0,0,0,0,3095990000,4966043333.33333
"MEX",0,0,630554146666.667,0,1051900000,6483333.33333333,19373333.3333333,14240000,0,0,0,0,1186666.66666667,0,0,1674606666.66667,0,0,1293713333.33333,0,0,0,0,0,1422406666.66667,0,0,0,5212633333.33333,50946666.6666667,63679433333.3333,5186666.66666667,0,21312670000,0,15692970000,51373436666.6667,0,61233333.3333333,0,0,0,0,22305256666.6667,15102733333.3333,8876666.66666667,35070886666.6667,0,0,0,0,0,0,286786666.666667,0,0,0,327006666.666667,0,0,97869313333.3333,0,0,2192703333.33333,4894213333.33333,23913250000,0,3340000,3600000,2226666.66666667,0,318570000,303216666.666667,168844803333.333,4539110000,93096666.6666667,0,0,44971106666.6667,0,0,0,0,0,0,0,71933580000,0,24876666.6666667,0,0,0,0,0,0,0,0,0,31546666.6666667,78011466666.6667,0,0,0,100430000,7780000,13230583333.3333,0,0,0,0,0,383220000,116785340000,0,0,85348943333.3333,0,0,0,0,0,0,0,16770000,0,0,0,0,0,0,2466666.66666667,0,0,0,0,31611613333.3333,616373333.333333,2400000,0,0,0,1230000,265288043333.333,0,0,0,0,0,0,15563073333.3333,0,2323333.33333333,0,0,0,0,3912496666.66667,31745706666.6667,1243252850000,1360646666.66667,0,38546150000,0,0,0,0
"MNG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65e+08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4873333.33333333,0,0,0,0,0,0,0,0,0
"MNE",0,541163333.333333,0,0,0,0,0,11070000,0,0,0,0,0,0,0,0,909233333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11070000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846036666.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36886666.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MAR",0,0,590190000,0,0,0,0,0,0,0,0,0,93126666.6666667,5387200000,0,0,0,0,0,0,19926530000,0,1200000,17220000,103796666.666667,0,10053680000,266933333.333333,0,0,0,0,3066410000,0,632763333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490520000,228780000,33969793333.3333,0,9840000,0,0,0,81010100000,453786666.666667,0,0,0,0,0,0,0,0,0,0,75020000,0,0,27060000,0,0,4920000,0,0,0,9.84e+08,0,31470226666.6667,28375996666.6667,0,0,2749413333.33333,0,0,9446283333.33333,2417763333.33333,0,0,0,0,0,0,0,0,0,38130000,0,0,13152633333.3333,7380000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70110000,403533333.333333,0,0,1168440000,0,0,0,0,0,0,148936666.666667,0,0,0,0,23370000,10020920000,12300000,0,0,0,0,70110000,0,180810000,0,0,0,0,25780000,11043333.3333333,0,34400000,0,0,0,0,0,0,0
"MOZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MMR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
