"x"
176400000
1.26e+08
0
1702420000
1236461645000
1367039535000
0
77556020000
526840393333.333
14033035000
26400000
190400000
757406310000
1324180000
3095960000
66424891666.6667
156428190000
1831685000
10800000
1017600000
148773185000
926620000
50400000
2137540000
2136364455000
20260000
40800000
138710000
1285785000
0
21050740000
62805090000
7390805000
2144141566666.67
61321920000
54727080000
0
333560000
0
265270000
0
110400000
29684990000
0
359755000
66724765000
477106971666.667
0
2380000
35536610000
0
206440000
2125160000
236258930000
0
952376036666.667
788625000
55200000
2248640000
2519300000
224193140000
0
1200000
193969853333.333
1156925000
1457095000
1053620000
3578400000
0
6e+06
378208705000
147560000
0
5325010000
804615545000
104607940000
17468770000
1601210000
858600000
14040220000
27399710000
38695473320000
2106415000
3153065000
363600000
2400000
520251666.666667
2458680605000
8.55e+08
5962040000
97227840000
294334730000
475646666.666667
377210000
1825597370000
208800000
187200000
10736566666.6667
2510530000
251699860000
40321780000
55200000
440400000
0
26815770000
176360000
15795125000
277385000
6050610000
1378790000
6772935000
48780000
1538405000
2.4e+08
120174586666.667
14634965000
270100000
411470000
2029835170000
3e+07
3.6e+08
11521200000
3e+07
32010575000
485280000
96693480000
8667195000
52800000
336628735000
694410000
33494790000
788208066666.667
908735000
823240000
783501666.666667
62170185000
13709782675000
2440750000
11278915000
1534880000
0
105473645000
38340000
211291100000
1543055310000
0
3e+07
85200000
33511270000
463375030000
31200000
16128125000
0
273866420000
382571215000
1190400000
6e+06
38570985000
0
998945000
28800000
0
204109600000
8367680000
32684370000
4986760000
284400000
3e+07
303590000
2400000
3166460000
34347048958333.3
29483090000
85260000
2400000
0
987620000
9342640000
165333385000
0
200893850000
78549050000
183023185000
5304100000
2962181640000
7226754023333.33
167980000
7567445000
541180000
15222349520000
0
1.2e+07
422171790000
4006460000
2967450000
