"x"
327110000
49213333.3333333
0
419423333.333333
516563153333.333
76023606710000
17746666.6666667
19319156666.6667
355586261666.667
1874856681666.67
9441560000
68970000
1238760736666.67
58064733333.3333
119691355000
1247981666.66667
4433323936666.67
29466666.6666667
0
154981455000
39803101666.6667
39434803333.3333
0
150056558333.333
88765179580000
2999046666.66667
587786666.666667
0
21376840000
0
5097811471666.67
5592054033333.33
88371553333.3333
184653590000
88321480000
1855068333.33333
87813333.3333333
2026826666.66667
0
52208226666.6667
0
26620000
6071816666.66667
0
37021113333.3333
1075803903333.33
2687578423333.33
0
354733333.333333
151230853333.333
23860716666.6667
13006850000
616846666.666667
129998900000
0
1366747175000
17380661666.6667
38890468333.3333
967636666.666667
41580000
20494702916666.7
0
0
3955042181666.67
15747161666.6667
10316823333.3333
2946666.66666667
60066666.6666667
0
0
71138455000
47113333.3333333
0
68801888333.3333
65513333.3333333
41108485000
57661055000
1699265238333.33
9493333.33333333
12005184848333.3
309384511666.667
0
258519110000
35784151666.6667
123743333.333333
0
59135756666.6667
723225675000
1381581666.66667
100348953333.333
25733685000
119422093333.333
23693141666.6667
147150000
102790253333.333
0
0
277705121666.667
5800691666.66667
823614493333.333
5386231666.66667
0
0
21013333.3333333
164786666.666667
16379440000
269929473333.333
51724615000
247998288333.333
0
103388593333.333
1043895143333.33
10380388333.3333
0
5394888286666.67
7433345000
19472630000
1721756666.66667
304971496666.667
55716666.6666667
0
55812813333.3333
0
107595913333.333
12698318333.3333
242119436666.667
122608333.333333
16940000
124600000
11946173333.3333
5663295000
4560398216666.67
154785000
164068333.333333
31912406666.6667
124720610000
199304276666.667
197690000
33593195000
4897153333.33333
0
3567404788333.33
0
196757408333.333
8507776736666.67
0
0
373168333.333333
13516313541666.7
15472037163333.3
13434203333.3333
242129806666.667
4129263333.33333
10288175000
1684458338333.33
0
186666.666666667
202951320000
13153333.3333333
7005743631666.67
0
0
2710176666.66667
1813860861666.67
1012639475000
61084696666.6667
2092993333.33333
40940000
44433333.3333333
0
20047666666.6667
0
0
0
0
0
1347985000
164432816666.667
1828416541666.67
0
28441273333.3333
192269441666.667
1255166548333.33
63158439200000
177019098333.333
187135262543333
0
8.9e+07
204263333.333333
0
0
10190306666.6667
4963307631666.67
1867778950000
4133651666.66667
