"","AFG.1","ALB.1","ANT.1","ARB.1","ARE.1","ARG.1","ARM.1","ATG.1","AUS.1","AUT.1","AZE.1","BDI.1","BEL.1","BEN.1","BFA.1","BGD.1","BGR.1","BHR.1","BHS.1","BIH.1","BLR.1","BLZ.1","BMU.1","BOL.1","BRA.1","BRB.1","BRN.1","BTN.1","BWA.1","CAF.1","CAN.1","CHE.1","CHL.1","CHN.1","CIV.1","CMR.1","COD.1","COG.1","COK.1","COL.1","COM.1","CPV.1","CRI.1","CUB.1","CYP.1","CZE.1","DEU.1","DJI.1","DMA.1","DNK.1","DOM.1","DZA.1","ECU.1","EGY.1","ERI.1","ESP.1","EST.1","ETH.1","FIN.1","FJI.1","FRA.1","FRO.1","GAB.1","GBR.1","GEO.1","GHA.1","GIN.1","GMB.1","GNB.1","GNQ.1","GRC.1","GRD.1","GRL.1","GTM.1","GUY.1","HKG.1","HND.1","HRV.1","HTI.1","HUN.1","IDN.1","IND.1","IRL.1","IRN.1","IRQ.1","ISL.1","ISR.1","ITA.1","JAM.1","JOR.1","JPN.1","KAZ.1","KEN.1","KGZ.1","KHM.1","KIR.1","KNA.1","KOR.1","KWT.1","LAO.1","LBN.1","LBR.1","LBY.1","LCA.1","LKA.1","LSO.1","LTU.1","LUX.1","LVA.1","MAC.1","MAR.1","MDA.1","MDG.1","MDV.1","MEX.1","MKD.1","MLI.1","MLT.1","MMR.1","MNE.1","MNG.1","MOZ.1","MRT.1","MUS.1","MWI.1","MYS.1","NAM.1","NCL.1","NER.1","NGA.1","NIC.1","NLD.1","NOR.1","NPL.1","NZL.1","OMN.1","PAK.1","PAN.1","PER.1","PHL.1","PNG.1","POL.1","PRK.1","PRT.1","PRY.1","PSE.1","PYF.1","QAT.1","ROU.1","RUS.1","RWA.1","SAU.1","SDN.1","SEN.1","SGP.1","SLB.1","SLE.1","SLV.1","SOM.1","SRB.1","SSD.1","STP.1","SUR.1","SVK.1","SVN.1","SWE.1","SWZ.1","SYC.1","SYR.1","TCD.1","TGO.1","THA.1","TJK.1","TKM.1","TLS.1","TON.1","TTO.1","TUN.1","TUR.1","TUV.1","TWN.1","TZA.1","UGA.1","UKR.1","URY.1","USA.1","UZB.1","VCT.1","VEN.1","VNM.1","VUT.1","YEM.1","ZAF.1","ZMB.1","ZWE.1","AFG.2","ALB.2","ANT.2","ARB.2","ARE.2","ARG.2","ARM.2","ATG.2","AUS.2","AUT.2","AZE.2","BDI.2","BEL.2","BEN.2","BFA.2","BGD.2","BGR.2","BHR.2","BHS.2","BIH.2","BLR.2","BLZ.2","BMU.2","BOL.2","BRA.2","BRB.2","BRN.2","BTN.2","BWA.2","CAF.2","CAN.2","CHE.2","CHL.2","CHN.2","CIV.2","CMR.2","COD.2","COG.2","COK.2","COL.2","COM.2","CPV.2","CRI.2","CUB.2","CYP.2","CZE.2","DEU.2","DJI.2","DMA.2","DNK.2","DOM.2","DZA.2","ECU.2","EGY.2","ERI.2","ESP.2","EST.2","ETH.2","FIN.2","FJI.2","FRA.2","FRO.2","GAB.2","GBR.2","GEO.2","GHA.2","GIN.2","GMB.2","GNB.2","GNQ.2","GRC.2","GRD.2","GRL.2","GTM.2","GUY.2","HKG.2","HND.2","HRV.2","HTI.2","HUN.2","IDN.2","IND.2","IRL.2","IRN.2","IRQ.2","ISL.2","ISR.2","ITA.2","JAM.2","JOR.2","JPN.2","KAZ.2","KEN.2","KGZ.2","KHM.2","KIR.2","KNA.2","KOR.2","KWT.2","LAO.2","LBN.2","LBR.2","LBY.2","LCA.2","LKA.2","LSO.2","LTU.2","LUX.2","LVA.2","MAC.2","MAR.2","MDA.2","MDG.2","MDV.2","MEX.2","MKD.2","MLI.2","MLT.2","MMR.2","MNE.2","MNG.2","MOZ.2","MRT.2","MUS.2","MWI.2","MYS.2","NAM.2","NCL.2","NER.2","NGA.2","NIC.2","NLD.2","NOR.2","NPL.2","NZL.2","OMN.2","PAK.2","PAN.2","PER.2","PHL.2","PNG.2","POL.2","PRK.2","PRT.2","PRY.2","PSE.2","PYF.2","QAT.2","ROU.2","RUS.2","RWA.2","SAU.2","SDN.2","SEN.2","SGP.2","SLB.2","SLE.2","SLV.2","SOM.2","SRB.2","SSD.2","STP.2","SUR.2","SVK.2","SVN.2","SWE.2","SWZ.2","SYC.2","SYR.2","TCD.2","TGO.2","THA.2","TJK.2","TKM.2","TLS.2","TON.2","TTO.2","TUN.2","TUR.2","TUV.2","TWN.2","TZA.2","UGA.2","UKR.2","URY.2","USA.2","UZB.2","VCT.2","VEN.2","VNM.2","VUT.2","YEM.2","ZAF.2","ZMB.2","ZWE.2"
"AFG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1230000,0,0,0,0,0,0,0,0,0,0,0,0,6150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46706666.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1230000,0,0,280280000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1230000,0,0,0,2446666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1230000,0,0,0,0,0,0,0,0,0,0,0,0,6150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46706666.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1230000,0,0,280280000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1230000,0,0,0,2446666.66666667,0,0,0,0,0,0,0,0,0
"ALB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,908970000,1230000,0,480930000,0,0,0,0,0,0,0,0,0,0,3075000,0,0,830000,3690000,7380000,0,0,0,0,0,0,0,0,6150000,12300000,0,0,0,0,0,46740000,0,0,0,0,0,0,0,0,0,0,0,429885000,11070000,0,0,0,0,0,1301155000,0,0,0,0,0,0,54735000,0,3690000,0,0,0,0,0,0,12300000,319920000,0,0,0,0,0,0,0,0,0,0,0,0,55965000,0,0,0,0,0,0,0,0,0,0,3690000,0,0,2460000,1562355000,0,4920000,0,111135000,0,0,0,1230000,0,0,0,0,12233333.3333333,0,0,0,0,0,0,0,0,0,0,0,0,285591666.666667,0,0,0,0,0,0,3145725000,0,0,0,0,0,0,0,0,0,0,1265445000,0,0,0,27060000,0,0,0,7340000,0,0,0,0,0,0,0,0,0,0,43050000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,908970000,1230000,0,480930000,0,0,0,0,0,0,0,0,0,0,3075000,0,0,830000,3690000,7380000,0,0,0,0,0,0,0,0,6150000,12300000,0,0,0,0,0,46740000,0,0,0,0,0,0,0,0,0,0,0,429885000,11070000,0,0,0,0,0,1301155000,0,0,0,0,0,0,54735000,0,3690000,0,0,0,0,0,0,12300000,319920000,0,0,0,0,0,0,0,0,0,0,0,0,55965000,0,0,0,0,0,0,0,0,0,0,3690000,0,0,2460000,1562355000,0,4920000,0,111135000,0,0,0,1230000,0,0,0,0,12233333.3333333,0,0,0,0,0,0,0,0,0,0,0,0,285591666.666667,0,0,0,0,0,0,3145725000,0,0,0,0,0,0,0,0,0,0,1265445000,0,0,0,27060000,0,0,0,7340000,0,0,0,0,0,0,0,0,0,0,43050000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ANT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1230000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189373333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1230000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189373333.333333,0,0,0,0,0,0
"ARE",1234873333.33333,0,0,0,0,0,9225000,16605000,2561786666.66667,0,30656666.6666667,1245495000,60238333.3333333,656365000,173785000,1175330000,0,5323995000,38130000,0,0,0,0,7380000,3690000,14145000,113953333.333333,0,0,27060000,6063843333.33333,9208333.33333333,8610000,1132518333.33333,113905000,961555000,412576666.666667,1015876666.66667,0,0,3331830000,27060000,34440000,0,71555000,0,144970000,3529570000,70110000,38113333.3333333,3690000,785560000,0,17979540000,5647126666.66667,99421666.6666667,0,968720000,0,298275000,1314426666.66667,0,592240000,465646666.666667,7955000,3881976666.66667,603888333.333333,1948981666.66667,4920000,536113333.333333,120540000,0,0,36900000,20295000,5107701666.66667,115620000,0,168510000,0,1331785000,4181153333.33333,559378333.333333,112226296666.667,15275916666.6667,0,0,91190000,174045000,21153320000,3736035000,5515000,18281630000,1223333.33333333,33825000,0,1230000,283573333.333333,8828041666.66667,0,5960938333.33333,389620000,11717803333.3333,26028333.3333333,42789423333.3333,0,0,0,0,35483333.3333333,3062491666.66667,0,583918333.333333,6572175000,9706666.66666667,39360000,289268333.333333,6765000,309960000,0,18450000,1438640000,1694123333.33333,581456666.666667,22395925000,750106666.666667,210945000,0,381055000,485463333.333333,0,44523333.3333333,352565000,348106666.666667,6653971666.66667,166852126666.667,8124176666.66667,0,0,22932608333.3333,249690000,0,0,6150000,0,29520000,0,28243128333.3333,6150000,1548746666.66667,182033333.333333,49747345000,3570696666.66667,241020000,4227956666.66667,0,127883333.333333,0,67941486666.6667,0,0,39975000,367770000,0,0,7370000,30750000,2759903333.33333,1687403333.33333,225710000,689491666.666667,7195000,6150000,416346666.666667,0,0,214635000,499995000,171726666.666667,0,16720593333.3333,17358338333.3333,2095955000,0,0,14525835000,4893333.33333333,9840000,0,19580000,19680000,35879986666.6667,5394220000,282228333.333333,72893700000,1234873333.33333,0,0,0,0,0,9225000,16605000,2561786666.66667,0,30656666.6666667,1245495000,60238333.3333333,656365000,173785000,1175330000,0,5323995000,38130000,0,0,0,0,7380000,3690000,14145000,113953333.333333,0,0,27060000,6063843333.33333,9208333.33333333,8610000,1132518333.33333,113905000,961555000,412576666.666667,1015876666.66667,0,0,3331830000,27060000,34440000,0,71555000,0,144970000,3529570000,70110000,38113333.3333333,3690000,785560000,0,17979540000,5647126666.66667,99421666.6666667,0,968720000,0,298275000,1314426666.66667,0,592240000,465646666.666667,7955000,3881976666.66667,603888333.333333,1948981666.66667,4920000,536113333.333333,120540000,0,0,36900000,20295000,5107701666.66667,115620000,0,168510000,0,1331785000,4181153333.33333,559378333.333333,112226296666.667,15275916666.6667,0,0,91190000,174045000,21153320000,3736035000,5515000,18281630000,1223333.33333333,33825000,0,1230000,283573333.333333,8828041666.66667,0,5960938333.33333,389620000,11717803333.3333,26028333.3333333,42789423333.3333,0,0,0,0,35483333.3333333,3062491666.66667,0,583918333.333333,6572175000,9706666.66666667,39360000,289268333.333333,6765000,309960000,0,18450000,1438640000,1694123333.33333,581456666.666667,22395925000,750106666.666667,210945000,0,381055000,485463333.333333,0,44523333.3333333,352565000,348106666.666667,6653971666.66667,166852126666.667,8124176666.66667,0,0,22932608333.3333,249690000,0,0,6150000,0,29520000,0,28243128333.3333,6150000,1548746666.66667,182033333.333333,49747345000,3570696666.66667,241020000,4227956666.66667,0,127883333.333333,0,67941486666.6667,0,0,39975000,367770000,0,0,7370000,30750000,2759903333.33333,1687403333.33333,225710000,689491666.666667,7195000,6150000,416346666.666667,0,0,214635000,499995000,171726666.666667,0,16720593333.3333,17358338333.3333,2095955000,0,0,14525835000,4893333.33333333,9840000,0,19580000,19680000,35879986666.6667,5394220000,282228333.333333,72893700000
"ARG",0,8610000,0,0,113205143333.333,0,26693333.3333333,0,3075000,0,1230000,17354640000,1320413333.33333,15331666.6666667,12947510000,1234378273333.33,773670000,12300000,2460000,0,0,0,0,1080212870000,15649634135000,3075000,0,0,2225553333.33333,0,10448306666.6667,11992445000,1467030195000,1230000,65475133333.3333,43670500000,10866133333.3333,20296066666.6667,0,309713995000,0,1230000,970648333.333333,311190000,0,0,1221666.66666667,0,0,0,428923333.333333,1958926700000,443043205000,333942663333.333,0,23354998333.3333,84870000,0,0,0,2964755000,0,1.7702e+10,549986666.666667,0,8844320000,0,15170993333.3333,0,0,0,0,0,4913333.33333333,0,94790000,254610000,0,55813333.3333333,0,1696639840000,0,0,0,0,0,543045000,124152593333.333,1230000,113775000,0,0,594623540000,0,0,0,0,552242865000,35670000,0,4920000,3690000,0,1230000,0,0,0,0,0,0,375971553333.333,0,30641775000,0,36786730000,0,66007806666.6667,29208856666.6667,0,0,23370000,61990400000,59622340000,1.336e+10,28821416666.6667,63269700000,0,0,0,224670666666.667,11685000,22683403333.3333,2460000,0,56370850000,215990006666.667,0,159806666.666667,286051611666.667,333671010000,0,0,0,0,35054095000,0,0,115620000,7380000,0,55606546666.6667,67022666666.6667,190599326666.667,126622183333.333,34440000,0,188783333.333333,91020000,0,23370000,0,0,1230000,0,0,0,3332206666.66667,0,0,0,15266666.6666667,1519796860000,0,0,0,0,6765000,122580226666.667,0,0,980846666.666667,129726156666.667,257272963333.333,0,58082140000,174270996666.667,0,0,2007233333.33333,1584232870000,0,0,287238923333.333,0,3332206666.66667,0,8610000,0,0,113205143333.333,0,26693333.3333333,0,3075000,0,1230000,17354640000,1320413333.33333,15331666.6666667,12947510000,1234378273333.33,773670000,12300000,2460000,0,0,0,0,1080212870000,15649634135000,3075000,0,0,2225553333.33333,0,10448306666.6667,11992445000,1467030195000,1230000,65475133333.3333,43670500000,10866133333.3333,20296066666.6667,0,309713995000,0,1230000,970648333.333333,311190000,0,0,1221666.66666667,0,0,0,428923333.333333,1958926700000,443043205000,333942663333.333,0,23354998333.3333,84870000,0,0,0,2964755000,0,1.7702e+10,549986666.666667,0,8844320000,0,15170993333.3333,0,0,0,0,0,4913333.33333333,0,94790000,254610000,0,55813333.3333333,0,1696639840000,0,0,0,0,0,543045000,124152593333.333,1230000,113775000,0,0,594623540000,0,0,0,0,552242865000,35670000,0,4920000,3690000,0,1230000,0,0,0,0,0,0,375971553333.333,0,30641775000,0,36786730000,0,66007806666.6667,29208856666.6667,0,0,23370000,61990400000,59622340000,1.336e+10,28821416666.6667,63269700000,0,0,0,224670666666.667,11685000,22683403333.3333,2460000,0,56370850000,215990006666.667,0,159806666.666667,286051611666.667,333671010000,0,0,0,0,35054095000,0,0,115620000,7380000,0,55606546666.6667,67022666666.6667,190599326666.667,126622183333.333,34440000,0,188783333.333333,91020000,0,23370000,0,0,1230000,0,0,0,3332206666.66667,0,0,0,15266666.6666667,1519796860000,0,0,0,0,6765000,122580226666.667,0,0,980846666.666667,129726156666.667,257272963333.333,0,58082140000,174270996666.667,0,0,2007233333.33333,1584232870000,0,0,287238923333.333,0,3332206666.66667
"ARM",0,0,0,0,7595000,0,0,0,0,0,0,0,10226666.6666667,0,0,0,0,0,0,0,0,0,0,15986666.6666667,0,0,0,0,0,0,1113333.33333333,2460000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17728333.3333333,0,0,0,1659141666.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30135000,374086666.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236093333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1230000,0,0,0,0,0,0,0,0,0,0,0,115715000,0,0,0,0,0,0,0,0,0,0,0,0,0,7595000,0,0,0,0,0,0,0,10226666.6666667,0,0,0,0,0,0,0,0,0,0,15986666.6666667,0,0,0,0,0,0,1113333.33333333,2460000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17728333.3333333,0,0,0,1659141666.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30135000,374086666.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236093333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1230000,0,0,0,0,0,0,0,0,0,0,0,115715000,0,0,0,0,0,0,0,0,0
"ATG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14952066666.6667,0,0,0,0,0,0,0,0,0,0,0,0,6150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1077706666.66667,0,0,0,0,0,0,0,0,4920000,0,0,0,0,0,0,0,0,0,0,0,0,9840000,0,0,0,0,0,0,15903333.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3690000,0,0,1230000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14952066666.6667,0,0,0,0,0,0,0,0,0,0,0,0,6150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1077706666.66667,0,0,0,0,0,0,0,0,4920000,0,0,0,0,0,0,0,0,0,0,0,0,9840000,0,0,0,0,0,0,15903333.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3690000,0,0,1230000,0,0,0,0,0,0,0,0,0
"AUS",0,0,0,0,584951460000,9230000,0,0,0,3041666.66666667,0,2449333333.33333,69700000,0,0,959956903333.333,0,250461581666.667,0,12133333.3333333,0,0,0,0,45510000,0,277361666.666667,0,9895306666.66667,0,1196776666.66667,79626666.6666667,126073333.333333,5057282526666.67,0,5343333.33333333,0,0,14760000,3705000,0,0,6136666.66666667,0,0,0,121333333.333333,0,0,3640000,0,37649995000,0,898670420000,0,1230000,0,2224440000,0,508931758333.333,100128333.333333,0,0,7986396666.66667,0,2460000,0,0,0,0,3640000,0,0,0,0,19509888333.3333,0,0,0,0,14135599090000,3546185276666.67,15168333.3333333,180671458333.333,386360066666.667,20295000,410198333.333333,548890983333.333,0,14726666.6666667,3166107993333.33,0,153507515000,3690000,73479973333.3333,1190948333.33333,0,3604366441666.67,1408933150000,0,47908368333.3333,0,0,0,378273465000,0,0,0,0,135770000,74572180000,0,3456666.66666667,909403333.333333,1230000,0,0,0,1218995826666.67,0,0,102200660000,0,189494196666.667,112915380000,3001914970000,0,103611670000,0,1546431133333.33,0,160060000,22443333.3333333,0,1757218391666.67,453316516666.667,19065000,1660000,0,3799369253333.33,739817273333.333,0,0,13990000,1230000,0,10898736666.6667,101462623333.333,0,3690000,7125333333.33333,34627753333.3333,231473133333.333,0,400158620000,50390193333.3333,0,0,0,0,0,0,0,0,0,1213333.33333333,2765520000,129150000,0,0,0,1608700805000,0,0,19680000,0,11046666.6666667,0,324006666.666667,2460000,823927286666.667,239499710000,50824780000,0,32625000,8599811666.66667,0,0,0,5376762806666.67,14228573333.3333,3120910473333.33,273729356666.667,2460000,21726170000,0,0,0,0,584951460000,9230000,0,0,0,3041666.66666667,0,2449333333.33333,69700000,0,0,959956903333.333,0,250461581666.667,0,12133333.3333333,0,0,0,0,45510000,0,277361666.666667,0,9895306666.66667,0,1196776666.66667,79626666.6666667,126073333.333333,5057282526666.67,0,5343333.33333333,0,0,14760000,3705000,0,0,6136666.66666667,0,0,0,121333333.333333,0,0,3640000,0,37649995000,0,898670420000,0,1230000,0,2224440000,0,508931758333.333,100128333.333333,0,0,7986396666.66667,0,2460000,0,0,0,0,3640000,0,0,0,0,19509888333.3333,0,0,0,0,14135599090000,3546185276666.67,15168333.3333333,180671458333.333,386360066666.667,20295000,410198333.333333,548890983333.333,0,14726666.6666667,3166107993333.33,0,153507515000,3690000,73479973333.3333,1190948333.33333,0,3604366441666.67,1408933150000,0,47908368333.3333,0,0,0,378273465000,0,0,0,0,135770000,74572180000,0,3456666.66666667,909403333.333333,1230000,0,0,0,1218995826666.67,0,0,102200660000,0,189494196666.667,112915380000,3001914970000,0,103611670000,0,1546431133333.33,0,160060000,22443333.3333333,0,1757218391666.67,453316516666.667,19065000,1660000,0,3799369253333.33,739817273333.333,0,0,13990000,1230000,0,10898736666.6667,101462623333.333,0,3690000,7125333333.33333,34627753333.3333,231473133333.333,0,400158620000,50390193333.3333,0,0,0,0,0,0,0,0,0,1213333.33333333,2765520000,129150000,0,0,0,1608700805000,0,0,19680000,0,11046666.6666667,0,324006666.666667,2460000,823927286666.667,239499710000,50824780000,0,32625000,8599811666.66667,0,0,0,5376762806666.67,14228573333.3333,3120910473333.33,273729356666.667,2460000,21726170000
