"iso3","Country","Year","Value"
"AFG","Afghanistan",1,7748413010000
"ALB","Albania",1,714275240000
"ANT","Netherlands Antilles",1,0
"ARB","Aruba",1,0
"ARE","United Arab Emirates",1,5296570093333.33
"ARG","Argentina",1,29267873333.3333
"ARM","Armenia",1,413730666666.667
"ATG","Antigua and Barbuda",1,18845663333.3333
"AUS","Australia",1,695713221666.667
"AUT","Austria",1,4386314270000
"AZE","Azerbaijan",1,2346700300000
"BDI","Burundi",1,97352210000
"BEL","Belgium",1,14886423656666.7
"BEN","Benin",1,785492230000
"BFA","Burkina Faso",1,834538443333.333
"BGD","Bangladesh",1,10796990655000
"BGR","Bulgaria",1,288000298333.333
"BHR","Bahrain",1,334048858333.333
"BHS","Bahamas",1,46649520000
"BIH","Bosnia and Herzegovina",1,1682141873333.33
"BLR","Belarus",1,173269435000
"BLZ","Belize",1,67091020000
"BMU","Bermuda",1,0
"BOL","Bolivia (Plurinational State of)",1,1122185430000
"BRA","Brazil",1,21160089913333.3
"BRB","Barbados",1,93443066666.6667
"BRN","Brunei Darussalam",1,53231600000
"BTN","Bhutan",1,9713490000
"BWA","Botswana",1,180954843333.333
"CAF","Central African Republic",1,40854765000
"CAN","Canada",1,2796265550000
"CHE","Switzerland",1,2237994943333.33
"CHL","Chile",1,3813745886666.67
"CHN","China (mainland)",1,12757739288333.3
"CIV","Cote dIvoire",1,2073783230000
"CMR","Cameroon",1,2027191473333.33
"COD","Democratic Republic of the Congo",1,1145242541666.67
"COG","Congo",1,674445630000
"COK","Cook Islands",1,4443830000
"COL","Colombia",1,6495117753333.33
"COM","Comoros",1,47472036666.6667
"CPV","Cape Verde",1,80408856666.6667
"CRI","Costa Rica",1,1019232933333.33
"CUB","Cuba",1,2784225153333.33
"CYP","Cyprus",1,405649110000
"CZE","Czech Republic",1,1148081625000
"DEU","Germany",1,19792756196666.7
"DJI","Djibouti",1,1286190160000
"DMA","Dominica",1,9742136666.66667
"DNK","Denmark",1,1523870746666.67
"DOM","Dominican Republic",1,1792824440000
"DZA","Algeria",1,26809633900000
"ECU","Ecuador",1,3444091080000
"EGY","Egypt",1,20662286073333.3
"ERI","Eritrea",1,175691706666.667
"ESP","Spain",1,18415785690000
"EST","Estonia",1,253014916666.667
"ETH","Ethiopia",1,2963066743333.33
"FIN","Finland",1,488935878333.333
"FJI","Fiji",1,609494763333.333
"FRA","France",1,8446553700000
"FRO","Faroe Islands",1,53102283333.3333
"GAB","Gabon",1,399284700000
"GBR","United Kingdom",1,8657827086666.67
"GEO","Georgia",1,946082935000
"GHA","Ghana",1,2281841413333.33
"GIN","Guinea",1,1136162606666.67
"GMB","Gambia",1,255586403333.333
"GNB","Guinea-Bissau",1,60555730000
"GNQ","Equatorial Guinea",1,104456750000
"GRC","Greece",1,3278052621666.67
"GRD","Grenada",1,63096556666.6667
"GRL","Greenland",1,0
"GTM","Guatemala",1,2358264343333.33
"GUY","Guyana",1,238121863333.333
"HKG","Hong Kong SAR, China",1,1215352475000
"HND","Honduras",1,1165550330000
"HRV","Croatia",1,638735143333.333
"HTI","Haiti",1,979960533333.333
"HUN","Hungary",1,1111685086666.67
"IDN","Indonesia",1,26733423006666.7
"IND","India",1,4108377923333.33
"IRL","Ireland",1,2846065763333.33
"IRN","Iran (Islamic Republic of)",1,4548761725000
"IRQ","Iraq",1,7844450808333.33
"ISL","Iceland",1,179504026666.667
"ISR","Israel",1,3071248331666.67
"ITA","Italy",1,22942724251666.7
"JAM","Jamaica",1,655389260000
"JOR","Jordan",1,3143763280000
"JPN","Japan",1,20067780006666.7
"KAZ","Kazakhstan",1,194639325000
