"iso3","Country","Year","Value"
"AFG","Afghanistan",1,6121823225000
"AGO","Angola",1,2671666630000
"ALB","Albania",1,450809760000
"ANT","Netherlands Antilles",1,0
"ARB","Aruba",1,0
"ARE","United Arab Emirates",1,3044480790000
"ARG","Argentina",1,16730205000
"ARM","Armenia",1,47657760000
"ATG","Antigua and Barbuda",1,12235610000
"AUS","Australia",1,2517082665000
"AUT","Austria",1,4494853855000
"AZE","Azerbaijan",1,535386515000
"BDI","Burundi",1,98382690000
"BEL","Belgium",1,13021145475000
"BEN","Benin",1,830917815000
"BFA","Burkina Faso",1,781750415000
"BGD","Bangladesh",1,10180343645000
"BGR","Bulgaria",1,324160910000
"BHR","Bahrain",1,498467685000
"BHS","Bahamas",1,51554145000
"BIH","Bosnia and Herzegovina",1,1416207230000
"BLR","Belarus",1,156439640000
"BLZ","Belize",1,72166945000
"BMU","Bermuda",1,0
"BOL","Bolivia (Plurinational State of)",1,1571557135000
"BRA","Brazil",1,21342292855000
"BRB","Barbados",1,101818035000
"BRN","Brunei Darussalam",1,61376570000
"BTN","Bhutan",1,24423925000
"BWA","Botswana",1,123428680000
"CAF","Central African Republic",1,4026925000
"CAN","Canada",1,3006468125000
"CHE","Switzerland",1,2.0927e+12
"CHL","Chile",1,4275552730000
"CHN","China (mainland)",1,23628526480000
"CIV","Cote dIvoire",1,2.095968e+12
"CMR","Cameroon",1,1549512830000
"COD","Democratic Republic of the Congo",1,862480735000
"COG","Congo",1,313082220000
"COK","Cook Islands",1,3646970000
"COL","Colombia",1,6658108380000
"COM","Comoros",1,66650660000
"CPV","Cape Verde",1,59379535000
"CRI","Costa Rica",1,1029113610000
"CUB","Cuba",1,2408702450000
"CYP","Cyprus",1,338904485000
"CZE","Czech Republic",1,1311890835000
"DEU","Germany",1,17482220290000
"DJI","Djibouti",1,468573820000
"DMA","Dominica",1,6209995000
"DNK","Denmark",1,1404400210000
"DOM","Dominican Republic",1,2136848450000
"DZA","Algeria",1,23119763230000
"ECU","Ecuador",1,4065692305000
"EGY","Egypt",1,17029712515000
"ERI","Eritrea",1,588801350000
"ESP","Spain",1,15062755360000
"EST","Estonia",1,215693985000
"ETH","Ethiopia",1,2457933535000
"FIN","Finland",1,635602640000
"FJI","Fiji",1,561031345000
"FRA","France",1,6738787640000
"FRO","Faroe Islands",1,56507355000
"GAB","Gabon",1,365100365000
"GBR","United Kingdom",1,10602503360000
"GEO","Georgia",1,236265400000
"GHA","Ghana",1,2471390035000
"GIN","Guinea",1,960952745000
"GMB","Gambia",1,202586095000
"GNB","Guinea-Bissau",1,114045910000
"GNQ","Equatorial Guinea",1,109274500000
"GRC","Greece",1,3251767920000
"GRD","Grenada",1,34389880000
"GRL","Greenland",1,0
"GTM","Guatemala",1,2701999870000
"GUY","Guyana",1,163879245000
"HKG","Hong Kong SAR, China",1,971997810000
"HND","Honduras",1,1306420685000
"HRV","Croatia",1,865626055000
"HTI","Haiti",1,949882485000
"HUN","Hungary",1,1160355845000
"IDN","Indonesia",1,32659200940000
"IND","India",1,117631925000
"IRL","Ireland",1,3090427440000
"IRN","Iran (Islamic Republic of)",1,2108737925000
"IRQ","Iraq",1,6761820905000
"ISL","Iceland",1,167141375000
"ISR","Israel",1,4473530785000
"ITA","Italy",1,25758209320000
"JAM","Jamaica",1,678148080000
"JOR","Jordan",1,3151418085000
"JPN","Japan",1,19280863105000
