"iso3","Country","Year","Value"
"AFG","Afghanistan",1,6142748525000
"AGO","Angola",1,3141162960000
"ALB","Albania",1,1016872880000
"ANT","Netherlands Antilles",1,0
"ARB","Aruba",1,0
"ARE","United Arab Emirates",1,5399352740000
"ARG","Argentina",1,16425840000
"ARM","Armenia",1,1247833540000
"ATG","Antigua and Barbuda",1,12204245000
"AUS","Australia",1,2494872650000
"AUT","Austria",1,4494821200000
"AZE","Azerbaijan",1,5049917820000
"BDI","Burundi",1,167589160000
"BEL","Belgium",1,13019140695000
"BEN","Benin",1,899404900000
"BFA","Burkina Faso",1,885756390000
"BGD","Bangladesh",1,17733907340000
"BGR","Bulgaria",1,345068850000
"BHR","Bahrain",1,498312705000
"BHS","Bahamas",1,51446125000
"BIH","Bosnia and Herzegovina",1,1416207230000
"BLR","Belarus",1,1002704820000
"BLZ","Belize",1,72166945000
"BMU","Bermuda",1,0
"BOL","Bolivia (Plurinational State of)",1,1571483335000
"BRA","Brazil",1,21886555700000
"BRB","Barbados",1,101818035000
"BRN","Brunei Darussalam",1,61280630000
"BTN","Bhutan",1,24418390000
"BWA","Botswana",1,123428680000
"CAF","Central African Republic",1,4026925000
"CAN","Canada",1,2997194265000
"CHE","Switzerland",1,2349776640000
"CHL","Chile",1,4271126070000
"CHN","China (mainland)",1,24268421750000
"CIV","Cote dIvoire",1,2379179350000
"CMR","Cameroon",1,2841429585000
"COD","Democratic Republic of the Congo",1,1395241545000
"COG","Congo",1,815377450000
"COK","Cook Islands",1,3646970000
"COL","Colombia",1,6657161110000
"COM","Comoros",1,66630365000
"CPV","Cape Verde",1,76072155000
"CRI","Costa Rica",1,1028704020000
"CUB","Cuba",1,2408641515000
"CYP","Cyprus",1,473341645000
"CZE","Czech Republic",1,1311857675000
"DEU","Germany",1,17489790495000
"DJI","Djibouti",1,693810060000
"DMA","Dominica",1,6209995000
"DNK","Denmark",1,1407606305000
"DOM","Dominican Republic",1,2136178745000
"DZA","Algeria",1,23119799970000
"ECU","Ecuador",1,4065197845000
"EGY","Egypt",1,41051729115000
"ERI","Eritrea",1,588801350000
"ESP","Spain",1,15102700290000
"EST","Estonia",1,218006685000
"ETH","Ethiopia",1,2648856135000
"FIN","Finland",1,782538600000
"FJI","Fiji",1,560977840000
"FRA","France",1,6736728390000
"FRO","Faroe Islands",1,56507355000
"GAB","Gabon",1,397236795000
"GBR","United Kingdom",1,10594537255000
"GEO","Georgia",1,2085371520000
"GHA","Ghana",1,3192880575000
"GIN","Guinea",1,1317864845000
"GMB","Gambia",1,356539060000
"GNB","Guinea-Bissau",1,114038530000
"GNQ","Equatorial Guinea",1,109274500000
"GRC","Greece",1,3839837195000
"GRD","Grenada",1,34389880000
"GRL","Greenland",1,0
"GTM","Guatemala",1,2701490650000
"GUY","Guyana",1,163853425000
"HKG","Hong Kong SAR, China",1,686068510000
"HND","Honduras",1,1306033235000
"HRV","Croatia",1,865624210000
"HTI","Haiti",1,995433300000
"HUN","Hungary",1,1160311725000
"IDN","Indonesia",1,33347037855000
"IND","India",1,116386920000
"IRL","Ireland",1,3109481365000
"IRN","Iran (Islamic Republic of)",1,2222188915000
"IRQ","Iraq",1,6776276990000
"ISL","Iceland",1,167139530000
"ISR","Israel",1,6019941485000
"ITA","Italy",1,26085441715000
"JAM","Jamaica",1,678148080000
"JOR","Jordan",1,3639744405000
