"iso3","Country","Year","Value"
"AFG","Afghanistan",1,1027881493333.33
"ALB","Albania",1,1573538993333.33
"ANT","Netherlands Antilles",1,0
"ARB","Aruba",1,0
"ARE","United Arab Emirates",1,1738258650000
"ARG","Argentina",1,46985732815958.7
"ARM","Armenia",1,116105476666.667
"ATG","Antigua and Barbuda",1,1035600000
"AUS","Australia",1,1381738440833.33
"AUT","Austria",1,9893493693640
"AZE","Azerbaijan",1,1242130020000
"BDI","Burundi",1,812691980000
"BEL","Belgium",1,6980724831680
"BEN","Benin",1,4896909690000
"BFA","Burkina Faso",1,5356984866666.67
"BGD","Bangladesh",1,12577909470000
"BGR","Bulgaria",1,5684726037840
"BHR","Bahrain",1,92558446666.6667
"BHS","Bahamas",1,17339273333.3333
"BIH","Bosnia and Herzegovina",1,3900173780000
"BLR","Belarus",1,2132078706666.67
"BLZ","Belize",1,227419803333.333
"BMU","Bermuda",1,0
"BOL","Bolivia (Plurinational State of)",1,3584305791666.67
"BRA","Brazil",1,176402133722528
"BRB","Barbados",1,114791836666.667
"BRN","Brunei Darussalam",1,100024706666.667
"BTN","Bhutan",1,309409976666.667
"BWA","Botswana",1,741799873333.333
"CAF","Central African Republic",1,314612796666.667
"CAN","Canada",1,48515961066498.7
"CHE","Switzerland",1,1171234826666.67
"CHL","Chile",1,9067147152500
"CHN","China (mainland)",1,944219374749123
"CIV","Cote dIvoire",1,3677370886666.67
"CMR","Cameroon",1,7849753713333.33
"COD","Democratic Republic of the Congo",1,7713230641666.67
"COG","Congo",1,83424946666.6667
"COK","Cook Islands",1,75910000
"COL","Colombia",1,21156789196666.7
"COM","Comoros",1,24379140000
"CPV","Cape Verde",1,105282226666.667
"CRI","Costa Rica",1,3018811726666.67
"CUB","Cuba",1,3995615433333.33
"CYP","Cyprus",1,794123690000
"CZE","Czech Republic",1,1832019718520
"DEU","Germany",1,23638534022000
"DJI","Djibouti",1,8094600000
"DMA","Dominica",1,854016666.666667
"DNK","Denmark",1,524559818666.667
"DOM","Dominican Republic",1,4619187903333.33
"DZA","Algeria",1,12225467023333.3
"ECU","Ecuador",1,5509514553333.33
"EGY","Egypt",1,57101785513333.3
"ERI","Eritrea",1,71938213333.3333
"ESP","Spain",1,39938080818053.3
"EST","Estonia",1,49955480000
"ETH","Ethiopia",1,32552696509306.7
"FIN","Finland",1,439119590000
"FJI","Fiji",1,20005763333.3333
"FRA","France",1,32315916242240
"FRO","Faroe Islands",1,97766666.6666667
"GAB","Gabon",1,182486676666.667
"GBR","United Kingdom",1,4030734526666.67
"GEO","Georgia",1,993306463333.333
"GHA","Ghana",1,6621366033333.33
"GIN","Guinea",1,2911069951666.67
"GMB","Gambia",1,108042240833.333
"GNB","Guinea-Bissau",1,22877170000
"GNQ","Equatorial Guinea",1,271643333.333333
"GRC","Greece",1,8614191302893.33
"GRD","Grenada",1,14610493333.3333
"GRL","Greenland",1,0
"GTM","Guatemala",1,10306082603333.3
"GUY","Guyana",1,135294523333.333
"HKG","Hong Kong SAR, China",1,355795589166.667
"HND","Honduras",1,4282092533333.33
"HRV","Croatia",1,6037886019173.33
"HTI","Haiti",1,988813907500
"HUN","Hungary",1,16193443040800
"IDN","Indonesia",1,90959497650000
"IND","India",1,92724427666626.7
"IRL","Ireland",1,4676427726666.67
"IRN","Iran (Islamic Republic of)",1,26970867580000
"IRQ","Iraq",1,1907126703333.33
"ISL","Iceland",1,67943750000
"ISR","Israel",1,5464247920000
