"iso3","Country","Year","Value"
"AFG","Afghanistan",0,7749084986666.67
"ALB","Albania",0,975441240000
"ANT","Netherlands Antilles",0,0
"ARB","Aruba",0,0
"ARE","United Arab Emirates",0,6495528940000
"ARG","Argentina",0,29267873333.3333
"ARM","Armenia",0,796321336666.667
"ATG","Antigua and Barbuda",0,18845663333.3333
"AUS","Australia",0,695800200000
"AUT","Austria",0,4414931656666.67
"AZE","Azerbaijan",0,4389604860000
"BDI","Burundi",0,141412376666.667
"BEL","Belgium",0,14886876130000
"BEN","Benin",0,799266170000
"BFA","Burkina Faso",0,883529083333.333
"BGD","Bangladesh",0,18617712960000
"BGR","Bulgaria",0,289936173333.333
"BHR","Bahrain",0,334530240000
"BHS","Bahamas",0,46649520000
"BIH","Bosnia and Herzegovina",0,1682141873333.33
"BLR","Belarus",0,383982886666.667
"BLZ","Belize",0,72336276666.6667
"BMU","Bermuda",0,0
"BOL","Bolivia (Plurinational State of)",0,1122185430000
"BRA","Brazil",0,21160089913333.3
"BRB","Barbados",0,93443066666.6667
"BRN","Brunei Darussalam",0,53231600000
"BTN","Bhutan",0,9713490000
"BWA","Botswana",0,180954843333.333
"CAF","Central African Republic",0,40940463333.3333
"CAN","Canada",0,2802040563333.33
"CHE","Switzerland",0,2447478576666.67
"CHL","Chile",0,3813775006666.67
"CHN","China (mainland)",0,13217123630000
"CIV","Cote dIvoire",0,2194202560000
"CMR","Cameroon",0,2256074376666.67
"COD","Democratic Republic of the Congo",0,1343761066666.67
"COG","Congo",0,791508176666.667
"COK","Cook Islands",0,4443830000
"COL","Colombia",0,6495117753333.33
"COM","Comoros",0,47901556666.6667
"CPV","Cape Verde",0,94172996666.6667
"CRI","Costa Rica",0,1019232933333.33
"CUB","Cuba",0,2784230456666.67
"CYP","Cyprus",0,537322803333.333
"CZE","Czech Republic",0,1149317436666.67
"DEU","Germany",0,19870595206666.7
"DJI","Djibouti",0,1949705780000
"DMA","Dominica",0,9742136666.66667
"DNK","Denmark",0,1527577163333.33
"DOM","Dominican Republic",0,1807400146666.67
"DZA","Algeria",0,27227899316666.7
"ECU","Ecuador",0,3489758343333.33
"EGY","Egypt",0,38438462893333.3
"ERI","Eritrea",0,175691706666.667
"ESP","Spain",0,20884291630000
"EST","Estonia",0,270074383333.333
"ETH","Ethiopia",0,3557914410000
"FIN","Finland",0,489603936666.667
"FJI","Fiji",0,609494763333.333
"FRA","France",0,8454759070000
"FRO","Faroe Islands",0,53102283333.3333
"GAB","Gabon",0,399284700000
"GBR","United Kingdom",0,8811324190000
"GEO","Georgia",0,1892070680000
"GHA","Ghana",0,2553966610000
"GIN","Guinea",0,1136219186666.67
"GMB","Gambia",0,283680663333.333
"GNB","Guinea-Bissau",0,60555730000
"GNQ","Equatorial Guinea",0,104573230000
"GRC","Greece",0,3698022206666.67
"GRD","Grenada",0,63096556666.6667
"GRL","Greenland",0,0
"GTM","Guatemala",0,2358264343333.33
"GUY","Guyana",0,238121863333.333
"HKG","Hong Kong SAR, China",0,1235263206666.67
"HND","Honduras",0,1165550330000
"HRV","Croatia",0,638735143333.333
"HTI","Haiti",0,1038770443333.33
"HUN","Hungary",0,1114423376666.67
"IDN","Indonesia",0,33390631060000
"IND","India",0,8233047356666.67
"IRL","Ireland",0,2846101033333.33
"IRN","Iran (Islamic Republic of)",0,5948951846666.67
"IRQ","Iraq",0,7862585243333.33
"ISL","Iceland",0,180612350000
"ISR","Israel",0,5835733266666.67
"ITA","Italy",0,24829828990000
"JAM","Jamaica",0,655389260000
"JOR","Jordan",0,3649701540000
"JPN","Japan",0,20376796103333.3
"KAZ","Kazakhstan",0,416866593333.333
"KEN","Kenya",0,5914636290000
"KGZ","Kyrgyzstan",0,1171327973333.33
"KHM","Cambodia",0,144124940000
"KIR","Kiribati",0,15846020000
"KNA","Saint Kitts and Nevis",0,11002623333.3333
"KOR","Republic of Korea",0,14768853880000
"KWT","Kuwait",0,1660881850000
"LAO","Lao People's Democratic Republic",0,52146376666.6667
"LBN","Lebanon",0,4385931713333.33
"LBR","Liberia",0,232627803333.333
"LBY","Libya",0,4532300466666.67
"LCA","Saint Lucia",0,45901573333.3333
"LKA","Sri Lanka",0,3273202476666.67
"LSO","Lesotho",0,162959046666.667
"LTU","Lithuania",0,723680386666.667
"LUX","Luxembourg",0,482658003333.333
"LVA","Latvia",0,2725401993333.33
"MAC","Macao SAR, China",0,99711933333.3333
"MAR","Morocco",0,14532071446666.7
"MDA","Republic of Moldova",0,191607633333.333
