"iso3","Country","Year","Value"
"AFG","Afghanistan",1,1090199290000
"ALB","Albania",1,73565936666.6667
"ANT","Netherlands Antilles",1,0
"ARB","Aruba",1,0
"ARE","United Arab Emirates",1,3856245966666.67
"ARG","Argentina",1,30123333333.3333
"ARM","Armenia",1,8319270000
"ATG","Antigua and Barbuda",1,5681430000
"AUS","Australia",1,571843083333.333
"AUT","Austria",1,161518733333.333
"AZE","Azerbaijan",1,284956413333.333
"BDI","Burundi",1,25062503333.3333
"BEL","Belgium",1,1522361233333.33
"BEN","Benin",1,7686841406666.67
"BFA","Burkina Faso",1,299163576666.667
"BGD","Bangladesh",1,2527333036666.67
"BGR","Bulgaria",1,111711846666.667
"BHR","Bahrain",1,263511106666.667
"BHS","Bahamas",1,31046966666.6667
"BIH","Bosnia and Herzegovina",1,17709063333.3333
"BLR","Belarus",1,33219630000
"BLZ","Belize",1,1326543333.33333
"BMU","Bermuda",1,0
"BOL","Bolivia (Plurinational State of)",1,155075770000
"BRA","Brazil",1,2375747916666.67
"BRB","Barbados",1,14441426666.6667
"BRN","Brunei Darussalam",1,102827386666.667
"BTN","Bhutan",1,27431026666.6667
"BWA","Botswana",1,116501366666.667
"CAF","Central African Republic",1,4125600000
"CAN","Canada",1,1343687026666.67
"CHE","Switzerland",1,317951213333.333
"CHL","Chile",1,531228640000
"CHN","China (mainland)",1,5823912876666.67
"CIV","Cote dIvoire",1,4461008480000
"CMR","Cameroon",1,2452738816666.67
"COD","Democratic Republic of the Congo",1,320625183333.333
"COG","Congo",1,587451020000
"COK","Cook Islands",1,206250000
"COL","Colombia",1,834014753333.333
"COM","Comoros",1,125273643333.333
"CPV","Cape Verde",1,115768810000
"CRI","Costa Rica",1,526295096666.667
"CUB","Cuba",1,518942550000
"CYP","Cyprus",1,26976076666.6667
"CZE","Czech Republic",1,291342760000
"DEU","Germany",1,1503266310000
"DJI","Djibouti",1,767955316666.667
"DMA","Dominica",1,1605730000
"DNK","Denmark",1,154781173333.333
"DOM","Dominican Republic",1,91334133333.3333
"DZA","Algeria",1,337233503333.333
"ECU","Ecuador",1,642170000
"EGY","Egypt",1,286406616666.667
"ERI","Eritrea",1,1105190000
"ESP","Spain",1,604727423333.333
"EST","Estonia",1,13677656666.6667
"ETH","Ethiopia",1,237840740000
"FIN","Finland",1,114507406666.667
"FJI","Fiji",1,35669353333.3333
"FRA","France",1,1846344276666.67
"FRO","Faroe Islands",1,512230000
"GAB","Gabon",1,223733396666.667
"GBR","United Kingdom",1,2159873496666.67
"GEO","Georgia",1,128986986666.667
"GHA","Ghana",1,884159336666.667
"GIN","Guinea",1,1942819683333.33
"GMB","Gambia",1,506392240000
"GNB","Guinea-Bissau",1,317388523333.333
"GNQ","Equatorial Guinea",1,69294376666.6667
