"iso3","Country","Year","Value"
"AFG","Afghanistan",0,77065010000
"ALB","Albania",0,220094040000
"ANT","Netherlands Antilles",0,0
"ARB","Aruba",0,0
"ARE","United Arab Emirates",0,2404885763333.33
"ARG","Argentina",0,175401776666.667
"ARM","Armenia",0,53293640000
"ATG","Antigua and Barbuda",0,765040000
"AUS","Australia",0,68063343333.3333
"AUT","Austria",0,3969802200000
"AZE","Azerbaijan",0,447805723333.333
"BDI","Burundi",0,90873343333.3333
"BEL","Belgium",0,6247484563333.33
"BEN","Benin",0,12448446666.6667
"BFA","Burkina Faso",0,54530453333.3333
"BGD","Bangladesh",0,3412601306666.67
"BGR","Bulgaria",0,443950683333.333
"BHR","Bahrain",0,96791030000
"BHS","Bahamas",0,15148686666.6667
"BIH","Bosnia and Herzegovina",0,872051016666.667
"BLR","Belarus",0,165961536666.667
"BLZ","Belize",0,6088056666.66667
"BMU","Bermuda",0,0
"BOL","Bolivia (Plurinational State of)",0,219404803333.333
"BRA","Brazil",0,5581814436666.67
"BRB","Barbados",0,117204690000
"BRN","Brunei Darussalam",0,122924716666.667
"BTN","Bhutan",0,1112790000
"BWA","Botswana",0,740601016666.667
"CAF","Central African Republic",0,2744930000
"CAN","Canada",0,4103885710000
"CHE","Switzerland",0,674042040000
"CHL","Chile",0,5193941096666.67
"CHN","China (mainland)",0,12177472573333.3
"CIV","Cote dIvoire",0,107598310000
"CMR","Cameroon",0,187967390000
"COD","Democratic Republic of the Congo",0,268204236666.667
"COG","Congo",0,43234646666.6667
"COK","Cook Islands",0,75910000
"COL","Colombia",0,16358765820000
"COM","Comoros",0,1198793333.33333
"CPV","Cape Verde",0,105336750000
"CRI","Costa Rica",0,2996648430000
"CUB","Cuba",0,3198866666666.67
"CYP","Cyprus",0,795212750000
"CZE","Czech Republic",0,505042143333.333
"DEU","Germany",0,9690090133333.33
"DJI","Djibouti",0,8386816666.66667
"DMA","Dominica",0,537670000
"DNK","Denmark",0,612943093333.333
"DOM","Dominican Republic",0,4639927096666.67
"DZA","Algeria",0,14721068260000
"ECU","Ecuador",0,332539503333.333
"EGY","Egypt",0,30816669936666.7
"ERI","Eritrea",0,791613333.333333
"ESP","Spain",0,25279961856666.7
"EST","Estonia",0,50876446666.6667
"ETH","Ethiopia",0,25836923333.3333
"FIN","Finland",0,439148643333.333
"FJI","Fiji",0,16611566666.6667
"FRA","France",0,2282302230000
"FRO","Faroe Islands",0,97766666.6666667
"GAB","Gabon",0,23566200000
"GBR","United Kingdom",0,4759134436666.67
"GEO","Georgia",0,345429296666.667
"GHA","Ghana",0,214866356666.667
"GIN","Guinea",0,24410093333.3333
"GMB","Gambia",0,3642103333.33333
"GNB","Guinea-Bissau",0,330503333.333333
"GNQ","Equatorial Guinea",0,271643333.333333
"GRC","Greece",0,2321761573333.33
"GRD","Grenada",0,13421660000
"GRL","Greenland",0,0
"GTM","Guatemala",0,3605347523333.33
"GUY","Guyana",0,121090236666.667
"HKG","Hong Kong SAR, China",0,371006746666.667
"HND","Honduras",0,2055320986666.67
"HRV","Croatia",0,274875303333.333
"HTI","Haiti",0,87487003333.3333
"HUN","Hungary",0,471262520000
"IDN","Indonesia",0,6033993750000
"IND","India",0,436058043333.333
"IRL","Ireland",0,4705553820000
"IRN","Iran (Islamic Republic of)",0,23410663780000
"IRQ","Iraq",0,1233340930000
"ISL","Iceland",0,67943750000
"ISR","Israel",0,5192024526666.67
"ITA","Italy",0,17143708290000
"JAM","Jamaica",0,1034940393333.33
"JOR","Jordan",0,3016079506666.67
"JPN","Japan",0,53958156216666.7
"KAZ","Kazakhstan",0,39091630000
"KEN","Kenya",0,2258286896666.67
"KGZ","Kyrgyzstan",0,6655643333.33333
"KHM","Cambodia",0,55612906666.6667
"KIR","Kiribati",0,28783333.3333333
"KNA","Saint Kitts and Nevis",0,408230000
"KOR","Republic of Korea",0,33742776020000
"KWT","Kuwait",0,852753983333.333
"LAO","Lao People's Democratic Republic",0,7798786666.66667
"LBN","Lebanon",0,2903747883333.33
"LBR","Liberia",0,7717523333.33333
"LBY","Libya",0,2907396136666.67
"LCA","Saint Lucia",0,9761250000
"LKA","Sri Lanka",0,312456403333.333
"LSO","Lesotho",0,726495933333.333
"LTU","Lithuania",0,358113553333.333
"LUX","Luxembourg",0,31160016666.6667
"LVA","Latvia",0,277606953333.333
"MAC","Macao SAR, China",0,6865520000
"MAR","Morocco",0,7687733060000
"MDA","Republic of Moldova",0,27121330000
"MDG","Madagascar",0,35023040000
"MDV","Maldives",0,2475433333.33333
"MEX","Mexico",0,49791615370000
"MKD","The former Yugoslav Republic of Macedonia",0,237873463333.333
"MLI","Mali",0,7253813333.33333
"MLT","Malta",0,140017323333.333
"MMR","Myanmar",0,33201063333.3333
"MNE","Montenegro",0,111279783333.333
"MNG","Mongolia",0,17213673333.3333
"MOZ","Mozambique",0,678724336666.667
"MRT","Mauritania",0,20060126666.6667
"MUS","Mauritius",0,381636290000
"MWI","Malawi",0,398427156666.667
"MYS","Malaysia",0,13380533746666.7
"NAM","Namibia",0,657191953333.333
"NCL","New Caledonia",0,10386186666.6667
"NER","Niger",0,214541210000
"NGA","Nigeria",0,1129582190000
"NIC","Nicaragua",0,1155236146666.67
"NLD","Netherlands",0,19570453370000
"NOR","Norway",0,283154886666.667
"NPL","Nepal",0,1165770133333.33
"NZL","New Zealand",0,333515830000
"OMN","Oman",0,1005784886666.67
"PAK","Pakistan",0,86047303333.3333
"PAN","Panama",0,1699368650000
"PER","Peru",0,10132466216666.7
"PHL","Philippines",0,2292686520000
"PNG","Papua New Guinea",0,14780570000
"POL","Poland",0,1230294686666.67
"PRK","Democratic People's Republic of Korea",0,57975323333.3333
"PRT","Portugal",0,6231285610000
"PRY","Paraguay",0,41706006666.6667
"PSE","Occupied Palestinian Territory",0,3994463333.33333
"PYF","French Polynesia",0,10331070000
"QAT","Qatar",0,109986516666.667
"ROU","Romania",0,7636946120000
"RUS","Russian Federation",0,167648293333.333
"RWA","Rwanda",0,274610520000
"SAU","Saudi Arabia",0,12854498683333.3
"SDN","Sudan",0,54465540000
"SEN","Senegal",0,892024390000
"SGP","Singapore",0,399614816666.667
"SLB","Solomon Islands",0,887586666.666667
