"iso3","Country","Year","Value"
"AFG","Afghanistan",1,77026443333.3333
"ALB","Albania",1,219821700000
"ANT","Netherlands Antilles",1,0
"ARB","Aruba",1,0
"ARE","United Arab Emirates",1,2135696170000
"ARG","Argentina",1,175401776666.667
"ARM","Armenia",1,53039966666.6667
"ATG","Antigua and Barbuda",1,765040000
"AUS","Australia",1,67702744166.6667
"AUT","Austria",1,3969795080000
"AZE","Azerbaijan",1,447505260000
"BDI","Burundi",1,61828790000
"BEL","Belgium",1,6246692496666.67
"BEN","Benin",1,11462920000
"BFA","Burkina Faso",1,54430180000
"BGD","Bangladesh",1,3390464930000
"BGR","Bulgaria",1,443656093333.333
"BHR","Bahrain",1,92600910000
"BHS","Bahamas",1,15147500000
"BIH","Bosnia and Herzegovina",1,871754646666.667
"BLR","Belarus",1,165953823333.333
"BLZ","Belize",1,6088056666.66667
"BMU","Bermuda",1,0
"BOL","Bolivia (Plurinational State of)",1,167489458333.333
"BRA","Brazil",1,4982926960000
"BRB","Barbados",1,117202480000
"BRN","Brunei Darussalam",1,100593133333.333
"BTN","Bhutan",1,1112790000
"BWA","Botswana",1,737043390000
"CAF","Central African Republic",1,2744930000
"CAN","Canada",1,4103018351666.67
"CHE","Switzerland",1,674035990000
"CHL","Chile",1,4588630992500
"CHN","China (mainland)",1,12177085126666.7
"CIV","Cote dIvoire",1,102180286666.667
"CMR","Cameroon",1,168158363333.333
"COD","Democratic Republic of the Congo",1,217742015000
"COG","Congo",1,39896826666.6667
"COK","Cook Islands",1,75910000
"COL","Colombia",1,16347142716666.7
"COM","Comoros",1,1198793333.33333
"CPV","Cape Verde",1,88297700000
"CRI","Costa Rica",1,2996021676666.67
"CUB","Cuba",1,2641203940000
"CYP","Cyprus",1,794960583333.333
"CZE","Czech Republic",1,503739183333.333
"DEU","Germany",1,9689737053333.33
"DJI","Djibouti",1,8026960000
"DMA","Dominica",1,537670000
"DNK","Denmark",1,611597116666.667
"DOM","Dominican Republic",1,4477109490000
"DZA","Algeria",1,12214650556666.7
"ECU","Ecuador",1,287887536666.667
"EGY","Egypt",1,28555708300000
"ERI","Eritrea",1,738213333.333333
"ESP","Spain",1,25232424361666.7
"EST","Estonia",1,50853306666.6667
"ETH","Ethiopia",1,11394893333.3333
"FIN","Finland",1,439148643333.333
"FJI","Fiji",1,16604150000
"FRA","France",1,2281803456666.67
"FRO","Faroe Islands",1,97766666.6666667
"GAB","Gabon",1,23281103333.3333
"GBR","United Kingdom",1,4627113456666.67
"GEO","Georgia",1,345115946666.667
"GHA","Ghana",1,193100813333.333
"GIN","Guinea",1,23787983333.3333
"GMB","Gambia",1,3618520833.33333
"GNB","Guinea-Bissau",1,330503333.333333
"GNQ","Equatorial Guinea",1,271643333.333333
"GRC","Greece",1,2320473446666.67
"GRD","Grenada",1,13421660000
"GRL","Greenland",1,0
"GTM","Guatemala",1,3604907566666.67
"GUY","Guyana",1,121082523333.333
"HKG","Hong Kong SAR, China",1,365157102500
"HND","Honduras",1,2054850473333.33
"HRV","Croatia",1,274561133333.333
"HTI","Haiti",1,85692934166.6667
"HUN","Hungary",1,471262520000
"IDN","Indonesia",1,5375102720000
"IND","India",1,421893578333.333
"IRL","Ireland",1,4705453206666.67
"IRN","Iran (Islamic Republic of)",1,23407737330000
"IRQ","Iraq",1,1162876663333.33
"ISL","Iceland",1,67943750000
"ISR","Israel",1,5170355753333.33
"ITA","Italy",1,17140605750000
"JAM","Jamaica",1,1033723190000
"JOR","Jordan",1,2541869923333.33
"JPN","Japan",1,53905221234166.7
"KAZ","Kazakhstan",1,39084213333.3333
"KEN","Kenya",1,2039552366666.67
"KGZ","Kyrgyzstan",1,6655643333.33333
"KHM","Cambodia",1,55612906666.6667
"KIR","Kiribati",1,28783333.3333333
"KNA","Saint Kitts and Nevis",1,408230000
"KOR","Republic of Korea",1,32598324435833.3
"KWT","Kuwait",1,787537156666.667
"LAO","Lao People's Democratic Republic",1,6613841666.66667
"LBN","Lebanon",1,2894880813333.33
"LBR","Liberia",1,6572983333.33333
"LBY","Libya",1,2906490473333.33
"LCA","Saint Lucia",1,9761250000
"LKA","Sri Lanka",1,312456403333.333
"LSO","Lesotho",1,726495933333.333
"LTU","Lithuania",1,358031080000
"LUX","Luxembourg",1,31160016666.6667
"LVA","Latvia",1,277552960000
"MAC","Macao SAR, China",1,6282816666.66667
"MAR","Morocco",1,6771038993333.33
"MDA","Republic of Moldova",1,27121330000
"MDG","Madagascar",1,35021853333.3333
"MDV","Maldives",1,2475433333.33333
"MEX","Mexico",1,49737784313333.3
"MKD","The former Yugoslav Republic of Macedonia",1,237469403333.333
"MLI","Mali",1,6821866666.66667
"MLT","Malta",1,140017323333.333
"MMR","Myanmar",1,33193350000
"MNE","Montenegro",1,111129373333.333
"MNG","Mongolia",1,17065636666.6667
"MOZ","Mozambique",1,654445653333.333
"MRT","Mauritania",1,20022450000
"MUS","Mauritius",1,300948603333.333
"MWI","Malawi",1,12198520000
"MYS","Malaysia",1,11790076253333.3
"NAM","Namibia",1,627473536666.667
"NCL","New Caledonia",1,10386186666.6667
"NER","Niger",1,214419873333.333
"NGA","Nigeria",1,997094120000
"NIC","Nicaragua",1,1155120446666.67
"NLD","Netherlands",1,19492348003333.3
"NOR","Norway",1,283103080000
"NPL","Nepal",1,1161467576666.67
"NZL","New Zealand",1,333464803333.333
"OMN","Oman",1,915192050000
"PAK","Pakistan",1,82530913333.3333
"PAN","Panama",1,1698866995000
"PER","Peru",1,9939128700000
"PHL","Philippines",1,2230660896666.67
"PNG","Papua New Guinea",1,14780570000
"POL","Poland",1,1195749040000
"PRK","Democratic People's Republic of Korea",1,43716732500
"PRT","Portugal",1,6230894306666.67
"PRY","Paraguay",1,38757478333.3333
"PSE","Occupied Palestinian Territory",1,3986750000
"PYF","French Polynesia",1,10331070000
"QAT","Qatar",1,109898406666.667
"ROU","Romania",1,7636338953333.33
"RUS","Russian Federation",1,166826726666.667
"RWA","Rwanda",1,236163240000
"SAU","Saudi Arabia",1,11899751493333.3
"SDN","Sudan",1,54419260000
"SEN","Senegal",1,754914550000
"SGP","Singapore",1,396720496666.667
"SLB","Solomon Islands",1,695940000
"SLE","Sierra Leone",1,1953921666.66667
"SLV","El Salvador",1,2294106136666.67
"SOM","Somalia",1,66344650000
"SRB","Serbia",1,43274986666.6667
"SSD","South Sudan",1,299325450000
"STP","Sao Tome and Principe",1,2732426666.66667
"SUR","Suriname",1,33140196666.6667
"SVK","Slovakia",1,363557533333.333
"SVN","Slovenia",1,504838020000
"SWE","Sweden",1,157625183333.333
"SWZ","Swaziland",1,421779140000
"SYC","Seychelles",1,6421683333.33333
"SYR","Syrian Arab Republic",1,896535846666.667
"TCD","Chad",1,29253333.3333333
"TGO","Togo",1,3021820000
"THA","Thailand",1,198506819166.667
"TJK","Tajikistan",1,2787916666.66667
"TKM","Turkmenistan",1,6976973333.33333
"TLS","Timor-Leste",1,421400000
"TON","Tonga",1,72263333.3333333
"TTO","Trinidad and Tobago",1,351269973333.333
"TUN","Tunisia",1,4100758896666.67
"TUR","Turkey",1,7649911273333.33
"TUV","Tuvalu",1,2420000
"TWN","Taiwan",1,14985269490000
"TZA","United Republic of Tanzania",1,220822276666.667
"UGA","Uganda",1,8911296666.66667
"UKR","Ukraine",1,123823663333.333
"URY","Uruguay",1,753315955833.333
"USA","United States of America",1,4707300988333.33
"UZB","Uzbekistan",1,208267783333.333
"VCT","Saint Vincent and the Grenadines",1,22918306666.6667
"VEN","Venezuela (Bolivarian Republic of)",1,5833363453333.33
"VNM","Viet Nam",1,24521484393333.3
"VUT","Vanuatu",1,133503333.333333
"YEM","Yemen",1,1659024006666.67
"ZAF","South Africa",1,5156062336666.67
"ZMB","Zambia",1,23269060000
"ZWE","Zimbabwe",1,1043708120000
