"","AFG","ALB","DZA","AGO","ARG","ARM","AUS","AUT","AZE","BGD","BLR","BEL","BEN","BTN","BOL","BIH","BWA","BRA","BGR","BFA","BDI","KHM","CMR","CAN","CPV","CAF","TCD","CHL","CHN","COL","COM","COG","CRI","CIV","HRV","CUB","CYP","CZE","PRK","COD","DNK","DJI","DOM","ECU","EGY","SLV","ERI","EST","ETH","FJI","FIN","FRA","GAB","GMB","GEO","DEU","GHA","GRC","GTM","GIN","GNB","GUY","HTI","HND","HUN","IND","IDN","IRN","IRQ","IRL","ISR","ITA","JAM","JPN","JOR","KAZ","KEN","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LTU","LUX","MDG","MWI","MYS","MLI","MRT","MUS","MEX","MNG","MNE","MAR","MOZ","MMR","NAM","NPL","NLD","NZL","NIC","NER","NGA","NOR","PSE","OMN","PAK","PAN","PNG","PRY","PER","PHL","POL","PRT","QAT","KOR","MDA","ROU","RUS","RWA","SAU","SEN","SRB","SRB","SLE","SVK","SVN","SLB","SOM","ZAF","ESP","LKA","SDN","SUR","SWZ","SWE","CHE","SYR","TJK","THA","MKD","TLS","TGO","TTO","TUN","TUR","TKM","UGA","UKR","ARE","GBR","TZA","USA","URY","UZB","VEN","VNM","YEM","ZMB","ZWE"
"CUB",0,0,0,0,-0.00131559701954327,0,-2.81476062599725e-09,-4.33814908847995e-06,0,0,0,-1.80960416544178e-05,0,0,0,0,0,-0.000810415412686023,0,0,0,0,0,-0.000954177763929497,0,0,0,-0.000310049244548422,-4.41145161084285e-08,-0.000133526536347182,0,0,0,0,0,-0.065794633067935,0,-0.00437670209928481,0,0,-1.41480712494083e-09,0,0,0,0,-0.000114901816339081,0,0,0,0,0,-0.000734955107503879,0,0,0,-0.000169670166897376,0,0,-0.000248846949398008,0,0,-5.46972651267088e-05,-0.000838595791316123,-0.000278772725586036,-1.621355620196e-08,-2.58565864137435e-10,0,0,0,0,0,-0.00220537913111984,0,-8.64210785193576e-09,0,-3.11803229026123e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.80605498979014e-05,0,0,0,-0.000665091437218841,0,0,0,0,0,0,0,-6.95387654318394e-07,0,-5.38888788079099e-07,0,0,-1.53174470168149e-06,0,0,-4.78327302363594e-10,-2.60505224872326e-05,0,0,-7.38357294922163e-06,0,-0.000865238950816059,-5.369430395003e-06,0,0,0,0,-1.69182487615648e-07,0,0,0,0,0,0,-0.000543635674147798,0,0,0,0,-0.00127148011967969,0,0,0,0,0,0,0,0,-0.0010879015483893,0,0,0,0,0,-1.31012102090384e-07,0,0,-1.42525740414391e-09,0,-5.11246781697141e-06,0,-0.000127842886910904,-0.0001945001470653,0,-5.95429541123612e-05,0,-1.60826935648726e-07,0,0
"CYP",-9.19667313673745e-06,0,0,-2.5764548021464e-06,-0.000422322546080251,-1.48241882346967e-07,-8.79743053155876e-05,-1.31475524676336e-05,-1.42322522980624e-07,-3.38915896762678e-06,0,-9.14339089636323e-05,-4.51523385650426e-07,0,-4.46449507245098e-08,0,0,-0.000133103125785251,-0.00245258741144448,-4.90017110833486e-10,0,-3.65643909833552e-08,-4.93248082181915e-07,-0.000212439273109047,0,0,0,0,-8.69941459905806e-07,0,-1.79063523433454e-05,0,0,-4.10083896200321e-08,-0.00158329307086317,0,-0.190140156437691,-0.000110470585801288,-1.65517990371942e-09,0,-1.82824582316127e-05,0,0,0,-0.000116174341033516,-4.96178459986793e-09,-3.92679205232944e-06,-1.75907684761282e-05,-5.1987133787226e-08,0,-0.00205070583882093,-0.00023592947357351,-1.72007277423536e-07,0,-1.33374443110507e-06,-0.000333743609611841,-9.42905619541309e-07,-0.00308330317992737,-1.28352656340526e-08,-7.36474377224158e-08,-2.25444456945287e-07,-0.000340563898499892,0,0,-0.000956945844493385,-3.52700570688797e-05,-1.62408899388486e-06,-8.81827706351238e-06,-1.94017727812189e-06,-4.44348812907182e-05,0,-0.000521517254791447,0,-1.3748920530128e-07,0,-0.00022968408339596,-6.8247429525505e-06,-0.000318096100527966,0,0,-6.63301632305888e-07,-0.000404451582202338,0,-3.02710036999861e-08,-5.57655467293318e-07,-1.19488899033373e-05,0,-1.1483699673647e-06,0,-1.58910749286412e-06,0,0,0,-3.75076335758288e-09,-1.34737648857358e-08,0,-1.55359721676705e-07,-4.87604099345842e-07,-1.14605201847631e-07,0,-2.79596154687903e-06,-0.00115050681902064,-2.41401600425753e-06,0,0,-4.53248173702652e-10,-1.28012336552239e-06,-4.94029762238829e-05,-6.98477114569646e-06,-8.58375264034383e-05,0,0,0,0,-1.09038446376167e-06,-8.96287312379089e-06,-5.15019819328562e-05,-0.00180096571318423,-8.06493608290947e-09,0,-0.000760248411891163,-0.000204081584841519,0,0,-4.73328157033404e-09,-0.00533321168299632,-0.00533321168299632,-4.88454825354306e-08,-0.000401665860276709,-5.90309110502887e-07,-5.16064977572174e-07,-9.12932237061049e-05,-4.23827048944165e-05,-3.33093455385354e-05,-1.1310157437395e-05,-1.70405980470775e-06,0,0,-0.00314022260314506,-3.73235790564741e-05,0,0,-5.90934432589794e-05,-1.1336309737266e-05,0,-7.74132218646959e-08,0,-3.60865873878455e-09,-0.000445565332537507,-4.6722030625867e-08,-2.07052957795589e-08,-0.000415368258114496,-0.000559860101214823,-0.000590003825053902,-5.97931759674774e-07,-4.10391120505929e-05,-0.000644175206861199,0,0,-3.95934098073979e-07,-1.55189046274536e-05,-5.99831913230574e-10,-3.75680184866738e-07
"CZE",-5.38275514277717e-10,-0.00362623913115699,0,-1.71684704219844e-07,-5.38059071555903e-05,-2.55461503859611e-05,-2.56437996531351e-06,-0.0353830047343183,-1.33540590516895e-05,-1.1005708828246e-10,-0.000310610511747529,-0.000798884551551862,-1.9318950343761e-09,0,-4.95199971253129e-11,-0.00405589127126798,0,-9.54797106445811e-06,-0.00137241731018231,-1.62752422521856e-12,-3.46084581266118e-06,-1.05936997298409e-10,-1.44373899820268e-05,-1.54829149294475e-05,0,0,0,-3.18777765645514e-07,-1.12729795445602e-06,-5.49761428905656e-10,-3.54785305311266e-05,-5.71773081734398e-05,0,-5.09684588238825e-09,-0.0121388987167516,-0.00795536822234617,-0.000443617499828704,-0.189249923275747,-5.4974516824856e-12,-2.68805104973639e-05,-0.000241610075603036,0,0,0,-2.50384436743977e-06,-1.64798829634044e-11,-4.28331724778174e-09,-0.00694836084001241,-2.9979011304157e-05,0,-0.00040698938033349,-0.00266142997657503,-5.71298439853506e-10,0,-1.67557549081392e-06,-0.0308917147389061,-2.68860254629949e-09,-0.000414011171494999,-4.2630563902154e-11,-2.44609803144686e-10,-7.48782658825109e-10,-0.000154547242573259,0,-3.38301911047705e-06,-0.011156915699919,-0.000452083038757335,-6.18747845476485e-08,-4.98983931004563e-09,-2.10804737120265e-09,-1.8174009306641e-07,0,-0.00647502154892152,0,-3.48144523944732e-05,0,-0.000658053633280494,-2.62504240436538e-07,0,-2.69691291793522e-05,0,-0.00584978112731817,-3.35891984615891e-06,0,-1.00540962252539e-10,-1.55410051719693e-10,-0.00424086804426984,-0.000129704191630064,-6.53655506512672e-06,-9.10465499742469e-08,-1.38574277560876e-06,-3.20641996289222e-09,0,-0.000666371195062889,-1.99972762232725e-06,-0.000886584417281614,-0.275355743179488,-1.92185406131755e-06,-5.57441114244273e-10,-6.48702349446811e-10,0,-2.83575597408923e-12,-0.00053713209272628,-5.12122706272836e-06,0,0,-0.000522532748724377,-0.000723977256313775,0,-9.55531269350197e-08,-0.000199005676188889,0,0,0,-5.67082818620409e-05,-7.17918377257407e-07,-0.0343593252067737,-6.70608214081848e-06,-4.63223826395885e-08,-9.54624181432299e-07,-0.00971441511826424,-0.00276599539452123,-0.00191938362357581,-4.34709889693692e-05,0,-2.26067325721055e-09,-0.00228795396243964,-0.00228795396243964,-5.41792098655207e-11,-0.0992369043711235,-0.0233471199181935,-1.71403862072685e-09,-3.66094271588469e-07,-1.65465626550021e-07,-0.000222348436192399,-8.99195608853864e-05,-1.82083747599205e-09,0,0,-0.000335587662002616,-0.00765772105250106,0,0,-0.000520474949526485,-0.0097067004020482,0,-9.56148515014475e-11,0,-0.000906379698113151,-0.000147242664745545,-5.35906007080392e-06,-3.06703557126757e-06,-0.000800609557905722,-6.08300876269054e-07,-0.000876128576639531,-1.79464789152694e-06,-0.000324802378797699,0,-4.81418098943009e-05,0,-8.84094847306264e-05,-1.7581216767306e-09,-1.49458768196944e-06,-1.07097512122817e-06
"PRK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"COD",0,0,0,-6.66675876887805e-09,-0.0014699344227042,0,-3.23509521696639e-07,0,0,0,0,-0.00295071775195902,0,0,0,0,0,-0.000825917753486878,-2.64297334724924e-09,0,-0.00860953178241598,0,-1.32687247605922e-05,-9.95423034435527e-05,0,0,0,0,-3.44666468304495e-09,0,0,0,0,-8.45244940040007e-06,0,0,0,-5.37287039810002e-06,0,-0.0352344736731756,-1.54186568347786e-06,0,0,0,-1.07367344371574e-09,0,0,0,0,0,0,-0.000821175326193175,0,0,0,-0.000494594442789707,0,0,0,0,0,0,0,0,-3.38849304214698e-06,-2.86694552002501e-08,0,0,0,-0.00400564332792195,0,-0.000285225721174937,0,0,0,0,-0.0018149218862147,0,0,0,0,-5.5906786657828e-06,0,0,0,-9.13958355846542e-05,0,0,0,-5.67476030489025e-06,0,0,0,0,0,0,0,0,0,0,0,-0.000145405294157714,-9.89441761090987e-06,0,0,0,-3.44642557878335e-05,0,0,-0.000151264662678959,0,0,0,0,0,0,-2.31369624649821e-06,0,0,0,0,-6.56935944424248e-08,-0.00102177627928864,0,0,0,0,0,0,0,0,0,-0.00436020262745609,-9.26619471987472e-08,0,0,0,0,0,0,0,0,-1.29426303044361e-06,0,0,0,0,0,-2.43944408087032e-05,0,-0.0215623082539435,-2.32834817778528e-07,0,-0.000444865423729082,-0.00904722158586104,-0.000142840594328388,0,0,0,0,0,-0.0382656823903136,-0.00260073849745119
"DNK",-4.10661123684419e-06,-2.77627920136069e-05,0,-1.60311619781151e-05,-0.000109572554082777,-0.000182006418829933,-0.000108506989136178,-0.00311704482674095,-3.37179469700765e-05,-1.13528449353555e-05,-7.99149592085407e-07,-0.00145160050964161,-6.83621630119676e-05,-0.000537008381065096,-1.78125473830727e-06,-0.000164341806417412,0,-0.000183684323967517,-0.000118776923254381,-7.44739416385137e-06,-5.36024621233394e-05,-2.66257923117937e-07,-1.05556276656739e-05,-0.000106397477390913,-9.67660739383078e-05,0,-1.46143928162661e-05,-9.40462759616742e-05,-0.000106521717023824,-0.00162293416843417,-6.9047437408873e-05,-1.30542779351417e-07,0,-1.9345491024976e-05,-0.000177446702940123,0,-7.48859802546564e-05,-0.000281424990936677,-3.32641547613156e-06,-7.45833872803647e-06,-0.186600004610333,-0.000131493217935655,-0.000320290481621708,-3.94316597682432e-05,-2.5706969630072e-05,-3.06699262652978e-05,-2.95862450470974e-06,-0.0505976075754976,-2.71455509943677e-06,0,-0.0140837161463404,-0.00952893735231369,-4.04718943246821e-06,-7.87123655896023e-05,-5.29024259073212e-06,-0.0356396861270245,-0.000113154700834522,-0.00122558994387975,-7.93472021089691e-05,-4.08532143610368e-06,-1.9902135766247e-06,-0.000158666058313479,-0.000755491191253524,-7.55969940719826e-05,-0.000440476203646046,-3.99235231133424e-05,-3.01953161694692e-05,-4.23163508845874e-06,-0.000195543953017829,-0.00226222554143257,0,-0.00379226502131543,0,-0.000178416163401768,0,-0.000255873334063464,-5.09988716296648e-05,-1.93918985064477e-05,-3.32588303993304e-09,0,-0.0755086148469274,-0.000274659471408287,0,-0.00222169604596951,-4.14415274308106e-05,-0.0357870924208556,-0.00947062746262796,-4.18879179304446e-06,-0.00241807585438094,-0.000294979267295463,-6.7380179635702e-07,-5.45469120943938e-06,-0.000198043322897247,-9.68342766976303e-05,-6.35790142696877e-05,0,-3.43398946901274e-06,-4.59978853213411e-07,-1.0077669751551e-06,0,-0.000528954105535462,-0.0080747182055233,-0.000243507729620913,0,-5.13471023945988e-06,-8.25193453069737e-05,-0.094651900991397,-1.23507440559707e-05,-2.70614395460124e-06,-8.14001938694402e-05,-0.000105054931469911,0,-1.20675728074868e-06,-1.66711522288847e-05,-0.000510501656174091,-0.0085462522324795,-0.00341817501307729,-0.000317558877945283,-2.80692019680295e-05,-2.64069597074765e-09,-4.00930012220933e-06,-0.00493859099145331,-7.79433765013705e-06,0,-9.0852597353544e-06,-1.69849043797004e-05,-1.69849043797004e-05,-9.45623096069144e-05,-0.000116831572968769,-0.00017193114749527,-4.55579852661413e-06,-6.49576040443464e-05,-0.00143692838242723,-0.00803708463059277,-0.00169558664918149,-1.69448557472525e-05,-0.000246482103826956,0,-0.142619024428502,-0.000335351589283865,0,-5.2114063132314e-05,-0.00086187927434824,-0.000516635419337263,0,-3.65209835674234e-05,0,-2.6279411777954e-08,-0.000739378828432741,-3.56615278175814e-08,-3.70675105613552e-06,-0.000224109066026493,-0.000420615075853596,-0.00844542337892907,-1.09337495087431e-05,-0.00144475853062677,-1.50460496229743e-05,-1.44842174066914e-06,-0.000695396373500835,-0.000731737121469285,-1.58781447543958e-05,-4.69827355978564e-07,-1.157045190127e-05
"DJI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.29393065494723e-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOM",0,0,0,0,-0.000692901264042105,0,-1.0690117222532e-05,-2.29580036679747e-06,0,0,0,-0.000125943652819064,0,0,0,0,0,-0.000162342431708564,-1.84415539386539e-10,0,0,0,0,-0.000222368503203545,0,0,0,-0.00178845441993939,-2.88241097215607e-07,-0.000163715530225892,0,0,0,0,0,0,0,0,0,0,-0.000333331178094144,0,-0.566300649577052,0,-7.49164071041119e-11,-0.00107498439590967,0,0,0,0,0,-0.000133185256609269,0,0,0,-0.000546950810274677,0,0,-0.000665162955357107,0,0,-0.0040886511965295,0,-0.000568290520475412,-1.06752584377865e-06,-6.92622493352357e-07,0,0,0,-0.00024680767349937,0,-0.000104184272623459,0,0,0,0,0,0,0,0,0,-3.90093991208881e-07,0,0,0,0,0,0,0,-1.52395340677527e-06,0,0,0,-0.000288768596701534,0,0,0,0,0,0,0,-4.58091273627776e-05,-0.00033457789921336,-0.00127608150310515,0,0,0,0,0,-3.24657965914231e-07,0,0,0,-0.000596573345673562,0,-2.17896578549146e-05,-2.42596740862337e-05,0,0,0,0,-1.72480076069222e-08,0,0,0,0,0,0,0,0,0,0,0,-4.82935487649933e-05,0,0,0,0,0,0,0,0,-9.48757664626393e-08,0,0,0,0,0,-1.60595123519782e-05,0,0,-9.94191551616072e-08,0,-3.17634359641469e-05,0,-0.000860269019807611,-1.80404258752112e-06,0,-0.000539817538186877,0,0,0,0
"ECU",0,0,0,0,-0.00670930506874703,0,-0.000437517891180414,0,0,0,0,-0.000281723897873517,0,0,0,0,0,-0.00110891854470997,0,0,0,0,0,-0.00866267911466159,0,0,0,-0.00553820905661237,-2.29812470874299e-07,-0.0144702566092149,0,0,0,0,0,0,0,0,0,0,-1.74882196068193e-05,0,0,-0.245182585535248,0,0,0,0,0,0,0,-0.000103638484571989,0,0,0,-0.000200838029876189,0,0,-5.00824618179759e-07,0,0,-4.61836501805974e-07,0,0,-5.58994754669712e-07,-2.11893695734413e-08,0,0,0,-0.000243549163682988,0,-7.7704150919767e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000196271618346444,0,0,0,0,0,0,0,-2.39870288338017e-05,0,0,0,0,-7.65872350840744e-07,0,0,0,-1.23143939244348e-06,0,0,-0.00246390923434119,0,0,0,0,-2.50298392899336e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.91866930734045e-05,0,-3.36817483858619e-07,0,0,-0.00213211235315731,0,0,0,-6.27628784005667e-06,0,0,0,0,0,-2.44006166804737e-06,0,0,-0.000552268612302622,0,-3.1862896118071e-05,0,-0.00140614770010312,-3.97067151229272e-05,0,-0.000393825530787836,0,0,0,0
"EGY",-8.74274496800199e-05,-0.0279906301345794,0,-9.77693799612133e-05,-0.0473749229432154,-1.36802538696007e-06,-0.0534850168582608,-0.000662222941350045,-0.000697092041343025,-2.5498673245063e-06,-0.00216449119653598,-0.00183540838007761,-0.000122815211041061,0,-1.97303957967602e-05,-0.000232504034030747,0,-0.00944179257035944,-0.0176930115518143,-1.57759891509655e-07,-2.58464333885711e-08,-1.22030081961352e-05,-0.000142379420849774,-0.00486272420550073,-1.66767156109048e-06,0,-0.000460148745809355,-1.55501349095373e-05,-9.82119538038899e-05,-9.12414396517981e-06,-0.000425004741876573,-2.94568008268288e-08,0,-0.00865007310033413,-0.0058245495740717,0,-0.00295257921549528,-1.58563199694685e-05,-5.22866354081965e-07,0,-0.000139369914859876,-0.000142112934745436,0,0,-0.276790534526386,-1.56741283388175e-06,-5.69573940422257e-05,-1.36282883370909e-06,-3.81868520432585e-06,0,-0.000108406479084943,-0.0302180937118216,-9.73247687213276e-05,-0.00218180438407472,-0.000444824314062678,-0.00189627977453008,-0.00200655548219988,-0.00098046356072854,-4.05462181522973e-06,-6.55181068437275e-05,-7.12172259861806e-05,-3.4390137245944e-06,0,0,-0.00136701147812578,-0.00062429539666916,-0.000126363298708188,-6.08661954368436e-05,-8.48710448227588e-05,-0.000503221990294491,0,-0.00223492294723086,0,-2.99408750428976e-05,0,-0.00203085915840637,-0.0125847398489995,-0.00125161540510928,0,0,-0.000775901128911961,-0.0271990652264287,0,-0.00654290986647517,-0.0225202408099183,-3.04681202696286e-05,0,-0.000369428991760311,-1.0933408272747e-09,-0.000378102748526305,-1.97254624272035e-05,-0.00332281753998626,-8.00217947729127e-06,-5.40113425702883e-06,-4.25632180872378e-06,0,-3.5956686432487e-05,-7.65124318128437e-05,-3.78875493871166e-05,0,-2.69710671939512e-07,-0.000436214151729386,-0.000249438094045558,0,-1.72929310674187e-09,-4.67238264071924e-05,-0.000243240674919583,-0.462605669131499,-6.93973711469703e-06,-0.000610774345479835,0,0,0,-1.63834302940978e-10,-0.00014131148858512,-3.39779649497542e-05,-0.000720511631158958,-0.0108507247220602,-3.93312109329635e-06,-0.000437617100422183,-0.0144615390674058,-0.0681104852244492,-7.87066211700288e-10,0,-0.00704757783559492,-0.000330245479899321,-0.000330245479899321,-4.50762356014772e-07,-0.000661567257254338,-0.0092561111915529,-0.000163023374490109,-0.000663959194999451,-9.07966684435775e-05,-0.000832566184930671,-0.000256627094722556,-0.0286571567101882,0,0,-7.83539654833006e-05,-0.000542281827763634,0,0,-0.0016529959843953,0,0,-2.09260968356262e-06,0,-4.97341372787916e-05,-0.0103802274217846,-4.31166435656228e-07,-1.91196562100049e-07,-0.0265006804504138,-0.005120207315902,-0.00236441098341451,-0.00213098902286029,-0.01545576756719,-7.52439322882883e-07,0,-1.44528873915274e-09,-7.17774819676311e-06,-0.00959025624283701,-2.62826740572424e-05,-0.000121426593925049
"SLV",-4.50608765393084e-09,0,0,-2.07109693466628e-07,-0.000263211060021878,0,-4.38956589035802e-07,-2.43069405243606e-07,0,-4.77891893442426e-09,0,-0.000233123269350154,-3.37335700837833e-07,0,-1.16478572228111e-06,0,0,-4.51845533085445e-05,-5.97193469618436e-10,-4.35656037457284e-10,0,-2.62759948884694e-08,-3.69270191729393e-07,-1.18877033621624e-05,0,0,0,-0.000115060055643047,-3.11270654074801e-08,-2.49754375787737e-05,-7.12416735748953e-07,0,0,-8.3183640817422e-09,0,-0.000134988134706865,-1.28792772648644e-08,0,-1.47155905822719e-09,0,-1.74093588292999e-05,0,-0.000570730642427566,0,-1.65115229470132e-07,-0.467894384562962,0,0,0,0,-2.4041446344752e-10,-0.000141751721480298,-5.48447471213816e-06,0,0,-0.000120806142154904,-3.1340042440834e-07,-7.80889656612986e-09,-0.0507537383729933,-6.54772051377051e-08,-2.00434304452009e-07,-0.000124012168599412,-0.000340797653885227,-0.0489144098911798,-5.35818158514783e-06,-4.99971695852e-08,-4.18231970315919e-07,-3.42041053468911e-10,0,-3.97276773963324e-05,0,-2.0994183241278e-05,0,-9.78665401443526e-08,0,-6.44435682179301e-10,-1.30478633683232e-08,0,0,0,0,-2.52223451424034e-08,0,-2.69128265732583e-08,0,-4.21923204414026e-10,0,-5.31955433416494e-08,0,-1.03682055850464e-06,-5.8401113390954e-11,0,0,-0.000513606304055248,-1.19790245890933e-08,0,-5.06057705057741e-10,-1.01964033340446e-08,-1.01450639531387e-07,0,-7.59075773942249e-10,-0.000229937436200328,-4.52264704559373e-07,-0.0262373229727219,0,-4.02966139292935e-10,-2.12371801892806e-08,0,0,-1.42825031965898e-06,-5.91907882727078e-05,0,0,-2.1304419760761e-06,-3.29121043341557e-07,-7.47645152541827e-10,-2.81035156536829e-11,0,-1.41943558161004e-08,0,-6.16700140658429e-12,-4.31395331097747e-11,0,0,-4.2726279403501e-09,0,0,0,0,0,-4.58814229603452e-07,-1.08012354128055e-08,-1.05968449952893e-08,-4.06093899192559e-06,-5.99687418642555e-07,-2.10931709337839e-10,0,0,-0.00152832346595076,-1.59514450279172e-08,0,0,-4.92933772839788e-06,0,0,-3.91786139739167e-09,0,-6.44164974325416e-11,-9.32561740005686e-07,0,0,-2.18522436445042e-12,0,-1.35224800495851e-05,-8.10090770859062e-10,-0.0011397343541059,-1.21362864978693e-05,0,-4.59672283039692e-05,-2.02011093162916e-08,0,0,0
"GNQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERI",-7.9060275236123e-07,0,0,-3.85846267192503e-06,-0.000360236894863581,-2.49305450490807e-07,-2.64234683068765e-05,-3.26993514115032e-06,-2.39350581258985e-07,-1.39798446327581e-07,0,-0.000484245974290212,-1.21300155810643e-07,0,-7.50815449473512e-08,0,0,-6.51564466753576e-05,-2.35390792939033e-08,0,-2.42142427331609e-05,-1.17885180309087e-08,-1.3331059569553e-07,-2.04345914161459e-05,0,0,0,0,-1.58900311612115e-08,0,-2.87663630039264e-05,0,0,-5.43212800316231e-08,0,0,-1.69256457857372e-06,0,0,-4.17876711600744e-06,-2.90623453471787e-07,0,0,0,-9.79643914916501e-07,0,-0.23278216148581,-2.48358443906292e-07,-8.12880555957986e-08,0,0,-0.000393208353912248,0,0,0,-3.64732156518798e-05,-9.69915820313145e-07,-1.10258946836875e-07,0,0,0,0,0,0,-2.1116250376387e-07,-9.45531573232731e-05,-1.71254937023169e-06,-9.35026201233335e-06,-3.19619270274941e-06,-2.44592380216376e-06,0,-9.0927594470696e-05,0,-4.68070819316606e-09,0,-8.23693142166781e-07,-8.67008568027133e-05,0,0,0,0,-6.17348278160563e-07,0,0,-2.35630603005382e-07,0,0,-1.79267060552528e-06,0,-4.1738026725328e-07,0,0,0,0,0,0,-2.56054403686556e-07,-7.87430455952104e-07,0,0,0,-7.7479864332507e-06,-2.29055700189983e-07,0,0,0,-4.14571410383786e-05,0,-7.29678423867423e-07,-5.91308523202646e-05,0,0,0,0,-9.24270302054069e-08,-2.24311924294318e-06,0,-7.02333654305657e-05,0,0,-1.05678781987446e-08,-6.40338265462521e-05,-2.5744229766171e-06,0,0,0,0,-8.21457798237778e-08,-3.47204537854315e-06,0,0,-0.000117093715670673,-2.14226313047079e-06,-4.67057364408832e-07,-7.72060893138013e-06,-2.75953421961765e-06,0,0,-0.00460864157157465,-1.53154551606342e-07,0,0,-8.98913984205733e-06,0,0,-1.22778500352111e-07,0,0,-0.00184892038075627,-7.8574669375583e-08,-7.27190292567423e-05,-0.00172361443286765,-0.000922297500695169,-2.63139012887805e-06,-5.17251840164911e-06,-0.000170296127497967,0,0,0,0,-0.00036303488231228,0,0
"EST",-3.04446867887962e-08,0,0,-1.48582441918121e-07,-1.95697500876896e-06,-0.00131566037832639,-7.70724780068358e-07,-6.83004823606997e-05,-0.000504709583496585,-5.38338615605894e-09,-0.00016326695093464,-9.36617658319546e-05,-4.67105033477027e-09,0,-2.89125494784089e-09,0,0,-5.61942610708891e-06,-2.14908846711639e-06,0,0,-4.53954578431711e-10,-5.13355072374433e-09,-1.50905296284453e-07,0,0,0,-1.06259255215171e-07,-1.83807515945806e-08,0,-1.10774078270247e-06,0,0,-1.06627955556972e-08,-2.87891380865103e-07,0,-7.75258543378344e-06,-0.000762566966120509,0,0,-0.00474968971657864,0,0,0,-2.51059864014973e-08,0,-2.50084065119843e-07,-0.187101078137982,-3.13025648455319e-09,0,-0.0109235807574676,-0.00126756822975162,0,0,0,-0.00148132975318622,-3.74464312283553e-08,-0.000292233572832448,0,0,0,-2.5015614815086e-09,0,0,-0.00309623728728539,-1.8414770425668e-06,-8.54918840874338e-07,-2.7230489628895e-07,-1.23079619266721e-07,-6.42571747686587e-07,0,-7.16912691523454e-05,0,-1.7792498448531e-08,0,-0.000664840526673045,-6.51824948620165e-08,0,0,0,-0.0786574712739348,-2.37729693098937e-08,0,-1.05345034203237e-05,-9.073709754904e-09,-0.0359522528823517,-1.85931742751215e-06,-6.90325134053697e-08,0,-1.63825454408532e-08,-2.30016756484454e-08,-4.28097174594484e-06,0,-5.17356551141235e-06,0,0,-1.87134910165866e-08,-3.03225273727196e-08,0,0,0,-0.0019094782035055,-8.82052209993597e-09,0,0,-3.46075878439994e-08,-0.00142786907353385,0,0,-2.13948447058646e-05,-3.58671667701983e-07,0,0,0,-3.55932376878745e-09,-0.000657146430899502,0,-2.70456029437104e-06,0,-0.000146437394193387,-8.20231651664817e-05,-0.000168443724991511,0,0,-7.55723181321034e-10,-2.14765654217595e-08,-2.14765654217595e-08,-3.16328589836942e-09,-0.000426546863632091,0,0,-4.42426830741664e-06,-1.41278112547006e-08,-0.00122205612309874,-2.97306732151692e-07,-1.06264688237309e-07,0,0,-0.00100843481305073,-1.53326297231767e-06,0,-3.11165448639458e-05,-2.67311897139782e-06,0,0,-4.72797871807843e-09,0,-3.60039087272763e-10,-1.23851078853839e-05,-0.000131001005137985,-1.34089718764755e-09,-0.000333343006833981,-3.55160141435032e-05,-0.000154833866066944,-3.78733760200199e-08,-8.36855318279739e-06,-1.21151923758927e-09,-8.72029790001559e-05,0,0,-1.02648996200271e-07,0,0
